ID,t
HLTF,1.889712569414545
HS2ST1,1.8895887945109962
FUNDC1,1.8880182640412246
STK38L,1.8872998951358546
SHQ1,1.8872060113136169
RFX7,1.8863563969633454
HLA-DRB1,-1.8861183876307808
RAB18,-1.885592855527553
PYCARD,-1.8854255297293692
SH3BGRL3,-1.8844015994248808
FGFR1OP,1.8833792924685855
AOC3,-1.882671147792408
TCIRG1,-1.881957249181115
MTG1,-1.881844945642313
KCNK6,-1.8803255251039985
CARD8,-1.8802341809171341
DET1,-1.8795553846341613
LMBR1L,-1.8793543055893713
MTRF1,1.8789047379852077
FAM204A,1.8776423373132947
CLINT1,-1.8769410983305832
RPL13,1.8760335184555659
COMMD3,-1.875945844310021
NDEL1,-1.8758839054097596
MZT2A,1.8746906650994482
PCCA,-1.8742657722330254
SNX14,-1.874264843751591
TBC1D9B,-1.873947701099616
AP5Z1,1.8738287267952285
RAB5C,-1.8734018930794207
NFKBIE,1.8728099886799532
ANKLE2,1.8727308503082678
TXNDC15,-1.8727126067822624
ELL2,-1.8715035758464376
R3HDM2,1.8714109084517774
TMEM176B,-1.8713856182093491
TPK1,-1.8712579959338222
AP1G1,-1.8704628168124124
RECQL5,-1.8704213506523566
NDUFB3,-1.8703732540726976
SYNGAP1,1.8696709362367003
VMP1,-1.869193324066198
ZNF629,1.867824525361213
MCL1,-1.8675967572695136
ROMO1,1.8675732344813516
UQCRB,-1.865984512351239
ZNF337,1.8659733174064617
HLA-F,-1.865271001271739
CSNK2B,1.8648893694509439
JMJD6,1.8644145837788895
PCYT1A,-1.8625085704034061
CD68,-1.8623179022617706
CNTRL,1.862224948108209
KCMF1,-1.8615037479086733
CCDC130,-1.8606721130963242
PPID,1.8605233484457953
METTL9,1.8604881181388346
ZNF532,1.8601479750840015
SNRNP48,1.8598620278853355
TCF3,1.8597909144097722
SLC5A3,-1.8592255107657905
WIPI1,-1.8592031833784994
WNK1,1.8587650513525342
CGGBP1,-1.8583860579037723
PEMT,1.8581921743949736
NCOA5,1.8577461095553187
PDIK1L,-1.857598951287005
STX5,-1.8574556288427877
EXOC4,1.8574494873041014
SNX30,-1.8573562747913406
SART3,1.8568129473163026
FAM193B,-1.8567621894037842
MRPL54,-1.8566996050399343
RNF41,1.8561915422767765
IFIT3,1.8554244674535438
ISY1,1.854765309004876
TBC1D7,1.8546823243547939
TMEM109,1.8540998881172372
ZBTB4,-1.854031255833649
GTF3C6,-1.8539100749159123
SH3BGRL,-1.853850482551396
DPH5,1.8524525561744658
FKBP1A,-1.8523677630882682
LYPLAL1,1.852125444836904
CLEC16A,-1.8513691555268208
RABGGTA,-1.8511185718864136
CMTM7,1.8506549452084555
TIMM17B,1.850427765773868
ARMC1,1.8503117597781369
APOL6,-1.848614893577397
YDJC,1.8483180914328416
SNF8,-1.8479325754615514
ZNF518A,-1.8475247377504664
SLC35F2,-1.847435815785376
FAM168B,-1.8472004558080204
RHOT2,-1.846840453230795
SF3B14,1.8466143921619635
SUSD1,1.8464306865409827
SEMA3F,1.8462668838023921
LOC728377,-1.8458988129323801
TNRC6B,-1.8451900576812867
RPL23AP7,1.8451116831933156
RARRES1,-1.8441173503559998
SYDE1,1.8429880195396047
HARS2,-1.842602245579832
E2F4,1.8419292589516771
RABEP2,-1.841349524396675
TNFRSF21,-1.840369603121368
PLEKHG1,1.8400622191819596
CYB5D1,-1.8396569267327747
MFAP1,-1.839643089120426
ZNF668,1.8391315170326876
COPA,1.8387074199039022
NPEPL1,1.8376048158107012
VPS37C,1.837458795757768
CASP6,-1.8374454488271563
SARNP,1.8372090633617983
IFNGR1,-1.836931211364837
VPS18,-1.8362216834497378
PHF13,1.8360781825840942
FAM173B,1.8355852915662216
PIK3R2,1.8349211579426936
MSL3,1.8344196096928223
ZNF524,-1.8344137731112051
ELMOD2,-1.8338535280364117
TRA2B,1.8330242127919063
DCAF6,-1.8327411124530888
TTC30B,-1.8324952874756995
TMEM48,1.831855022752207
RNF215,1.8312963332266936
PIK3CB,-1.830862364144121
TBC1D5,1.8304940039341895
CCNC,1.8302539590856342
RAB14,-1.8300359815476128
THAP11,-1.8299200915936111
KDM5C,1.8299059625429306
EP400,1.829616667974492
MRPL45,1.8295356960016878
H1F0,-1.828772306146533
PEX6,-1.8279638650631176
HSPG2,1.8279503715908167
FBXO33,-1.8275246856088962
ZHX3,1.8267712419764781
GNA12,1.8258427333065406
DAAM1,-1.8257966244831485
TOLLIP,-1.8257914992140405
CRNKL1,1.8246494388600827
PNN,1.8238416559676962
MRPL51,1.823777264967544
LOC440434,-1.822977095801494
ARPC2,-1.8227995699600388
SELPLG,-1.8213518910428386
XPC,-1.8213283444792956
COX15,-1.8212961812387953
GPN1,1.8212042365814527
COQ6,-1.820148178736716
MRC2,1.8200488551494323
CHST14,1.8190728462173635
REEP3,-1.8187380407560783
EFHD2,-1.8179959927717981
PML,1.8178954523186106
CARHSP1,1.8177967614079216
TANK,-1.8154985530215904
FAM3A,-1.8154922854259572
NDFIP1,-1.8152663755652954
MNT,1.8150987111823524
ERGIC3,1.8139466535120292
AIFM2,-1.8136667276583052
PHGDH,1.813515541737289
DAZAP1,1.8133921477604924
DCUN1D4,-1.8133773398255506
TTLL5,1.8132681282662602
GMPPB,-1.813217851770624
PIP4K2B,1.8130536674670752
TRNAU1AP,-1.8128754147853898
TMLHE,-1.8122723672076713
JUN,-1.8121037218333371
FAM103A1,-1.8117869552989234
RPL24,1.8115523759516965
TNPO1,1.8114643299620095
SLC7A6OS,1.811388901684682
AGAP6,1.811332259887621
GANC,-1.8111237497219173
PRRC2C,1.8100038522903545
SMARCAD1,1.8098456660573512
KLF5,-1.8097143157773532
UBR4,-1.809332980832641
ARHGEF40,-1.8085721684511917
ZNF707,1.8069904727158566
PHB2,-1.8067393112351375
SLU7,-1.8065368152461019
RPL23AP82,1.8062287919936564
WDR26,-1.8059206752240768
QSOX1,-1.8057452041210122
MTOR,-1.8057277575800024
APBB2,1.8055651693246564
MOAP1,-1.8053197508796353
ACTR1B,-1.8050705755526018
CALHM2,-1.8048831893868673
CLCN3,-1.8047671144286068
FES,-1.804564128557864
RPS4X,1.8042249991327335
BBS9,1.8041486340481647
PARN,1.8028322146318267
UNC45A,-1.8017299602699768
ITGA6,1.8013946158693612
SAT1,-1.79936714497826
PBX1,-1.7991679644676928
GSTO1,1.7986694894151107
RAB24,-1.798660994481463
CRELD2,-1.7982316029882695
RBPMS,1.7968492653973838
PLP2,1.796737834915731
ABHD14A,-1.7966813527582242
SS18,-1.7954917122128125
RNF214,1.795296075709009
LRRC61,1.7937797099991335
RPS15A,1.793241425002052
WDR81,-1.793210003522254
CBWD1,1.7930333971558103
ATP5G2,-1.7925919326591908
ZFP36,-1.790794433814194
CAPN10,1.790769740270602
ZNF692,1.7907653098056624
ELF3,-1.7898580287041037
HNRPDL,1.7896707220452532
NSRP1,1.7889020366028026
RNF220,-1.7873484245891194
TIMM17A,1.7865329837140194
SOCS1,1.7851757285265732
SERPINB9,1.784238421604804
CYB5A,-1.7836966262991063
MIS12,-1.7827440168064688
WDR85,1.7827092373967393
TSNARE1,1.7821515005104993
U2AF1,1.781790268101873
FAM108A1,-1.7817214586370393
SLC30A7,1.780900887345711
DHX30,1.7806490080942368
SLC25A44,-1.7793928041251983
HES6,1.7780628198711694
RASSF7,-1.7779116204655478
SHMT1,-1.777814474202715
NRBP1,-1.7777866763912988
AGPAT6,1.7774105507895177
SLC25A19,1.777067630299537
TMEM179B,-1.7762575582389633
THBD,1.7760582239963805
EPCAM,-1.7752928346204238
CSTF2,1.7751519166994287
NDUFA13,-1.774505012250125
DDX28,1.77443195639388
SPATA7,1.773738606599119
ACTR10,-1.7733450270703341
FXYD6,-1.7732937714093275
ZDHHC12,-1.7724912587721693
RSL24D1,1.7716152117582114
CLU,-1.7714404407856719
FTO,1.7702205804093434
PGS1,-1.7701087668122235
JRKL,1.769622263064479
AKT1,-1.769574253401808
PHF15,-1.7687488786682506
LAMA4,1.768531511999671
STOML2,1.768487608275249
ZNF124,-1.7683073447865096
SLC35E3,-1.7665756798473735
RPP14,-1.7664897356977245
GLG1,1.7664759658444658
NIN,-1.7663427192356997
PDZD8,1.7663255625968617
NIF3L1,1.7653812865860345
MCM5,1.765315733829136
SLC39A14,-1.7648802925971059
RELB,-1.7647328309983874
NPC1,1.7646451308638886
ITGB1,1.7641994689053169
RMRP,1.7640554088188949
PSMD6,1.7639497820275916
PDE3B,-1.7633805034862682
SRSF8,-1.7623970036949863
RPS6KA3,-1.7621862037633986
YTHDC2,-1.7615512786029706
MRPL15,1.7610982806546376
TCEAL1,1.760056262033806
TRIM34,-1.7597697143187896
NREP,1.7597403748012408
LPPR2,1.7595183645763888
NCF2,1.7591349534946006
LMNB1,1.7586943041685936
HIF1A-AS2,1.7577167650053371
QPCT,1.7572432559386229
ENG,1.7556349137346845
SIN3A,-1.755396917728946
AEBP1,1.7549914849716675
TRAPPC2L,1.7548739677637601
TM7SF2,1.7547982618613076
IP6K1,-1.7544669602568468
ANAPC2,-1.7540651042078652
SMC3,1.753787024326959
YTHDC1,-1.7536886328812413
SLC26A11,-1.7527648301459284
HBP1,-1.7526506226729484
RUFY3,-1.7526440814246578
RMI1,1.752584723449447
TMEM242,-1.7523121873374292
TCF20,1.7522946914907973
NPIP,-1.7520075082874746
ZNF652,-1.7509248899870675
PRPF38A,-1.7507324212290165
GOLIM4,-1.7501952643459235
TMEM209,1.7492988794733095
ZNF37A,1.7487731324896942
U2SURP,1.7485791398640822
RPS20,1.7478982955524267
"NASP",1.7451140951094752
IDH3B,-1.7442542175207565
RPN1,1.744108679912221
UHRF2,1.7440217780982004
NBPF15,1.7439727018454045
PPA2,-1.7436507859620247
MGST2,-1.7428030693116927
TSR3,-1.7423919363189968
SQSTM1,1.7423289000168092
EIF5,-1.7418843632639984
KIAA0430,-1.7415819223904425
ZNF579,1.7411450007389615
TYMP,1.7407197535615646
NCKAP1,1.7400034756325706
CRIPT,1.739905868048567
MUM1,-1.739437792356949
SAFB,1.7393804830964634
OXSM,-1.739195966038829
GBP2,-1.738239247758497
KCTD5,-1.7381677153784687
EIF2C4,-1.7373168588478096
SRRM2,-1.7372161018801946
LOC100630923,1.7366346774702461
RPS13,1.7364456455638069
CHURC1,-1.7363249972085015
PITHD1,-1.7359303885209245
UBE2O,1.7354994714906218
PURB,1.7352348685598709
GPBP1,-1.7352042793097955
CMC2,1.7350943245105135
TMEM205,1.7349672278930595
FKBP4,1.7343300912545627
OPA3,-1.7341746838654102
NFKB1,-1.7333191454771673
EFCAB4A,-1.7324715513613567
AP1AR,-1.7324331191886357
CYP2S1,1.7321147754362405
GCLM,1.7317560181473683
MICAL1,-1.7317294188781376
PM20D2,1.7314713708277587
CRIM1,-1.7307105960967937
LRP3,1.730370017224261
REST,1.7295651309888531
SOCS3,1.728150691650903
HSD17B12,1.7280550850312413
INADL,-1.726783692479088
CHTOP,1.726740132604028
TMED5,-1.7260410113198168
CPSF1,1.7243984974002315
SLC30A6,1.7242441535710777
ZNF823,-1.72384476997923
DHX15,1.721982096447067
API5,1.7217665475384647
TSPO,-1.7210056863877001
SF3A1,-1.7208839886679348
MCMBP,1.720774375747094
AHCYL1,-1.7206702931201232
INPP5B,-1.7205110377242643
LAMP1,1.720242734827231
CCDC71L,1.7178668376795767
BTN3A1,-1.7176992323250564
PCBP4,1.7173738050006924
ORC2,1.716988159745149
MAP3K1,-1.7160902613760272
SPIN2B,1.7160398376725678
ZNF205,1.7140759002191637
UCHL5,1.7134877383985438
TECR,1.71032893093724
PNPLA6,-1.7095346403479632
CWC15,1.708107572893943
LZTR1,-1.707627435469374
EPS15,-1.707485236995513
STXBP5,-1.7070974993311578
CDK11A,-1.7055214514061634
SNTB2,1.7048176140589946
SSR4,-1.7045071958896147
XRCC4,1.7039034368183568
MMD,1.7036613632539315
ZNF133,1.7032169446179235
ARHGAP21,-1.70298048481525
EIF1AD,1.7027772073862266
MAPK1IP1L,-1.702238302859719
MRPS5,-1.7011380779607161
RDH13,-1.7011001980730989
WHSC2,1.7008481731722513
FBXL20,-1.6999110776091837
WASF2,-1.6995308525968715
RPS27L,-1.6992423875796652
STT3B,1.6984362909380624
FBXL6,1.6981004879299246
IL33,1.6976932892045675
GRTP1,-1.6975337897635427
BRD4,1.6956682502598457
WDR53,1.6956375351035147
DNLZ,1.6953197826096442
ERBB3,-1.6937128280882408
DOHH,1.6937095106095132
FHL2,1.6936102628904788
MIA3,-1.6931172613173469
APTX,1.6915467721036919
RASA4P,-1.6914103007311923
ANO1,1.6910814863504353
RASL11A,-1.6906143953647652
WARS,1.690321069594734
CPSF2,1.6900539038015192
SLC25A43,-1.688848196059761
POLE,-1.6885926979507524
CD58,-1.6884274443511154
FDPS,1.6882731523808658
ALG13,-1.6872936848686126
EFNA4,1.6866185999351224
POLR2L,1.6860763335197628
GPX1,1.6857100522062696
TACC2,-1.6846068777348542
CCRL2,-1.6843539871450854
TOMM7,1.6841518873505275
HIVEP2,1.68343689683201
VASH1,1.6832781817511153
COG8,-1.6831243674896825
NUAK2,-1.6829839598097855
BBS1,-1.6829650692149332
CHD3,-1.6827512982723336
SNRPN,-1.6826654670161756
DCPS,1.6823459160203478
AK1,-1.6821640410075855
DRAP1,1.681869622501242
SBNO1,1.6816369043315138
MTSS1L,1.68101715217336
WBP11,1.6809399840677923
MICU1,-1.6801426443250764
SURF2,1.678303470860868
EIF2B5,1.6763971628049845
MRPL12,-1.6761880580459403
PPIB,1.6756139133013095
NCLN,1.675039029664874
HIF1AN,-1.6748608429935725
RYK,1.6736906432222816
NFS1,1.6727875476094074
OSTM1,-1.672213753814029
YKT6,1.6714038372414852
GXYLT1,1.6712347241430452
MEPCE,1.670940262483194
C1QTNF6,1.6705531946954213
MKS1,1.6705080015506801
UBLCP1,1.6693535228371348
NUB1,-1.6690646162862066
KBTBD7,1.6680445888350377
G6PD,1.6677386061123964
PSEN2,-1.667506813062603
ALDH3B1,1.6674068510588589
"NACA",1.6669301726768546
ATP13A3,1.6666002900350032
TMEM141,-1.6665528131407232
ITPA,1.6664506999322473
CPVL,-1.665755518023395
MESDC1,-1.665161430801442
UROS,1.664711956426476
H3F3AP4,-1.6646722068815492
PORCN,1.6643887816739558
MAPKAP1,1.6642253335773525
EIF2C1,-1.6634707340342492
HNRNPA0,1.6634052275657043
ATXN3,-1.6633624635777873
SDCCAG8,1.6632458440220446
MKLN1,1.6629219992738773
CLSTN3,1.6626144847778506
KIAA1715,-1.6625510992203336
JARID2,1.6622048723581202
PFDN1,1.6618567382083302
PAPD4,-1.6617595662814293
CDK19,-1.6611216802088185
UBE2L3,-1.6606743609771093
TTC28-AS1,1.6602030694992376
HSCB,-1.659054007762128
EPN2,-1.658460538671522
IRF1,-1.657342203435532
AKAP17A,-1.6573192772326795
NUDCD2,1.6567682349890676
ZDHHC8,1.6567601074945788
ZFP36L1,1.656167242587025
LPP,-1.655984299205652
ZNF581,1.6551320677531673
ZNF445,1.654724253774958
COL6A1,1.6542769906044108
UBE2K,-1.6541157624852485
HSPA4,1.6538692522292515
TMEM104,1.653155587742863
IL13RA1,-1.6525411543773731
PEX10,-1.65226146049453
PRICKLE4,-1.6521635782845092
MARVELD1,-1.6518127077807256
HNRNPF,1.6508924514169805
ACSL5,-1.6498203509911755
DSTYK,1.6496179187185407
USP3,-1.6491704834811385
SOCS4,1.647729800859018
CD63,-1.6471875094877777
BIN1,1.646967088764049
CENPV,-1.6464766615982318
STAT1,1.6462758928632863
DIAPH1,1.6453350170072718
EPHA2,1.645236084211666
RBM4B,-1.6443981960360967
MCEE,-1.6443936142520192
TSPYL2,-1.6442617474708547
HSPA1A,-1.6437163283389604
FAM198B,1.6436387348963921
BCKDHB,-1.6423123767644032
ZCCHC4,1.6419848372790036
RNMTL1,-1.6406797319874555
KIAA0930,1.6405990614821653
RHOBTB2,1.6404654059027182
TRAFD1,-1.63931834003159
FBXO9,-1.6384949830936633
MPRIP,-1.6375836157966372
MALT1,-1.6368561674004019
DIS3L2,1.6366918231532905
MYPOP,-1.6352401734259685
ATOX1,1.6345067540889047
ATP6V1B2,-1.634219889534895
MAP2K7,-1.6338817138681085
ZNF703,1.6331792490987806
LCP1,-1.6325927204128576
STS,-1.6324785144160097
PNMA1,-1.6320794558268306
GTF2A1,-1.632053023500382
ASH1L,-1.631285255357721
SCRN1,1.6306385877056384
ZNF800,1.6298720374682718
GCAT,1.6298650362694842
NBAS,1.6293487354367375
XIAP,-1.6293182171460188
ARL6IP4,-1.6288972301633764
CYP51A1,1.627871689044476
TCTN2,1.6276042107857662
STX18,-1.6273314287525946
HIST2H2AA4,1.624916908537293
MMS19,1.6240775844919868
CRY1,1.6236221486953177
LMO2,-1.6231977857111535
PSMC3,1.6231248265383098
RNF166,-1.6223782763926495
AZI2,-1.6213113188608839
WIPI2,1.6210875571373087
ATXN1,-1.6208774651447613
ANKRA2,-1.6207445271805911
EMP3,-1.6202221579920788
PVRL1,1.6195198389700054
GNG5,-1.6192468488043057
TMEM185A,-1.6192442466949133
PARL,-1.6184719126648792
COX19,1.6180794089491741
COQ10B,-1.6179821158058272
"NAB1",1.6179694252874322
AKTIP,-1.6169848773462134
SLC39A8,-1.6160487526459386
RASSF3,-1.6157649148434512
NCKIPSD,-1.6157395237346197
ENPP4,-1.6152077704221954
SLC9A6,-1.6151058712227309
ZNF187,-1.6146456889603835
ZFR,1.6138744007904537
DAXX,1.6133102946855062
PTAR1,-1.6121272639073834
DCAF17,1.6118640116811829
A2M,-1.6117664297214596
COMMD4,-1.611595651393515
PPP2R5B,-1.6111889820235519
DENND2D,-1.6100278264844639
DKK3,1.6097134198381524
ALG11,1.6090031283162098
HNRNPH2,1.6085086663349009
ANXA7,-1.6077242191916141
PRAF2,1.6077195611674624
NUCB1,-1.607292766342626
BCAM,-1.6065642131392153
METTL13,1.6065500611836594
TRIB1,-1.6064236848874922
PITPNM1,-1.6063943402384082
QRICH1,-1.6062666235352334
URM1,1.6043735615537211
P4HA1,1.603840592053996
ZNF84,1.603663171498878
CMPK1,-1.6035972002679173
ACSL1,1.6031284490645366
TMED1,1.6030044113501385
RCN3,1.6025540298215162
SLMO2,1.6023017880971704
YIPF5,-1.6016006790137098
TXNRD2,-1.601043519384828
PDIA3,1.6002801090962797
PDCL,1.5994892097477578
EIF4A3,1.5993216257846954
THRAP3,-1.5990229577585664
ALDH18A1,-1.5988427950698705
ATF1,-1.5984277621950713
RBM3,1.5971772286884949
CS,-1.5969738892472536
COMMD5,1.5966314957210777
GCA,1.5960985638763656
ATXN1L,-1.5947334123593262
NSFP1,-1.5943706127633968
ZDHHC1,1.59333574464385
CST3,-1.592593291453087
RMI2,1.5919375318476112
SAYSD1,1.591142838469526
LOC440288,-1.5907802014936492
NFKB2,1.5904398507115887
TMEM101,-1.5899675180003792
ARHGEF35,-1.5894584886396825
ZMYM6,-1.5882676794062995
PHKG1,1.5871743409034078
OGG1,-1.5870701767987183
AXL,-1.5864323221128
PRUNE,-1.5858485118727441
MIS18BP1,1.5848637903647125
SLC44A3,-1.5836192860186624
PPFIA1,-1.5835470995178142
NDUFV3,-1.5833674030561102
AKAP8L,1.5822856184670688
TRIM41,-1.582147539298719
ANKRD16,1.5809788810563752
DNM1L,1.5799086149029282
PCGF2,1.5782269836762726
PHF12,-1.5782216817154473
ASL,-1.5776669611055905
AARSD1,1.5775208534125347
PDLIM5,-1.577485263576592
ZFPL1,-1.5771649250099886
CCDC97,-1.5771178556802012
SETMAR,1.5769563449497848
"NARFL",-1.5765110425562887
BOD1L1,-1.5752150272131373
COPB1,1.5749530501931077
AGA,-1.5741916458472074
CERS5,1.573032450847275
HIST1H2BD,-1.572375415547407
USP11,1.5715681838579314
NT5C2,-1.571070747351846
ZC3H3,1.5709356126828722
SC5DL,1.5695203099926138
GALNT2,1.5670920706420084
LIPA,-1.5670461024455988
ZBTB24,1.5666232945192065
PTGR1,-1.5661147624484033
RPL28,1.5644751631278477
PPP1R12B,-1.5640845422164023
SLC25A46,-1.563929522801604
DLAT,-1.5638126069632359
EML2,-1.5636296197769746
TIPARP,-1.5621834704623117
SON,-1.561712790847457
PDXDC1,-1.5616132330660053
GATA6,-1.5615944074961794
NCDN,1.5612849570346037
SMTN,1.560320078392851
AACS,-1.5596521956621654
SLC25A29,1.5594257148075754
FAM190B,1.5591313539518328
GET4,1.5586299412028128
DNAJB9,-1.5584889823271504
TENC1,-1.5572846855725804
PMS2CL,1.5571010466490014
SYVN1,-1.5565940780545915
TGOLN2,-1.556352877455405
MAPKAPK3,1.5553031273647857
CDADC1,1.5552206078921607
GMCL1,-1.5551426121948808
PIGB,-1.5551075465843982
FAF1,1.555101272114662
KCTD10,-1.5549180138768706
RRAGA,-1.5547589942456232
STAMBP,-1.5542992873847592
NIPA2,-1.5540596327595413
SDC1,-1.5522723429138687
DHX38,-1.5520738679940758
CLPP,1.5513586348164616
FAM40A,-1.548966528729219
TFCP2,1.5488888672833545
GHDC,1.5475380925700495
KCNQ1,1.5473169155302855
MON1B,-1.5472829204398637
RBBP7,1.5471772927878265
TRUB1,1.5470496032241605
SCPEP1,-1.5468833296378086
RAPGEF6,-1.545110756640174
MOSPD3,1.544973804613284
MARS2,1.5448692323567454
WRAP73,1.54391977931569
PIGA,1.5438432687222674
TXNL4B,1.5425716463058263
TRMT12,1.541858018902979
CRYZ,1.5411509736428066
PSMB6,-1.5411033399528433
AFF4,-1.5410658107169455
TM9SF1,-1.5400714279465615
PMPCA,1.5393317238490243
YES1,-1.5390531432639205
AK4,1.539024778894499
PKN1,1.5388715909008954
COBLL1,1.5388684754813649
INO80B,1.5385635590535969
TPD52,-1.538322095666927
NFATC2IP,-1.537704021066041
METTL14,-1.5373353404723684
SMAGP,-1.536864306091392
USP18,1.5367489700359263
RAB8B,-1.5359909783679904
CLK4,-1.5359045590429845
ARAP1,-1.5339205548797872
HIC1,-1.533569317576746
VPS41,1.533103036675377
TSC22D1,-1.531867409481621
CCDC6,1.5316940106051955
RNF139,-1.5315223366129953
ABCC5,-1.5311446469134533
SLC2A1,1.53073918714757
KCTD6,1.530491019036009
RAB7A,-1.5300366477715517
TPCN2,-1.5297697387848754
FAM109A,-1.5297530901148786
PIK3R4,1.5289848147143694
CASP1,-1.5284867711524657
TBC1D25,-1.5280576210597785
RPS12,1.5275647886675852
HIST1H2BK,1.5273951972475512
ZNF451,1.526605014584242
CYCS,-1.5264835840367676
POLG,-1.5259859685740405
YIPF6,1.5257372160964078
NBPF9,-1.5253823548427556
SYMPK,1.524942390946258
PIR,1.524881287714418
FAM100A,1.524663818332963
ASPH,1.5236659650167304
CADM4,1.5233483698353665
SUMO2,1.5232554577538573
FAM114A2,-1.5230626762298045
RBM6,-1.5229395484821995
GGT7,-1.5229256996587248
HOPX,1.522763270678807
KLHL8,-1.522679910806544
HEBP1,-1.5225315957391066
B4GALT7,1.521971734506473
TSC22D4,-1.5217956531926249
LIN7C,-1.521779375931662
CASC3,1.5217719257766453
LHPP,-1.5214598907365386
UBN2,1.5208524103260423
PRDM4,-1.5201421801575117
ZBTB11,1.5194095094581
CCDC137,1.5191530884340707
CCDC120,1.519092036417473
GTF2H3,1.518790086680813
AHR,1.518476560613377
SUOX,-1.5170722574734776
TBC1D14,-1.5168391617249573
IQCK,1.5167561221896382
RPS15,1.516467702755669
SUMO3,-1.5163394007510942
ABCB8,1.515754623458108
RBBP6,1.5152965614761573
CLOCK,1.5152880109218538
PABPN1,-1.514094898232022
YY1AP1,-1.5138959068249775
TAF9B,1.5138103688504918
NSUN6,1.5137100249005302
THAP5,1.5134216354772458
ZNF277,1.5125673505494495
RNF6,1.5119192392776317
ARG2,-1.5115374897964615
ORC4,1.5114300655017665
MAP1S,1.5113732571936374
LOC100505696,-1.5107555590070931
PPP1R10,-1.510007317298798
IGSF6,-1.5100058612012628
PBX2,1.5092742636415928
TXNL1,-1.5091532504887784
KIAA0556,-1.5091259832280652
CRYL1,-1.5085952909546558
FNDC3A,1.508578086560381
BCL6,1.5073469472016299
TRIM44,1.5073233653095959
IQGAP1,-1.5068999275493447
PCBD2,-1.506329412528139
MUTYH,-1.506203890548489
MTMR1,1.5059952894261666
ZFAND5,1.5057311287179551
MAD2L1BP,-1.5049728655036345
SLC30A9,-1.5048960940839062
LDOC1L,-1.504715284843335
ATG13,-1.503395105135033
SIRT1,-1.5025850021584723
HDLBP,1.5022603548076463
LYRM5,-1.5013633274883107
GPR137B,1.500708803304752
RNF149,1.5000186301836071
SEPT7P2,1.499334810121046
PKIG,-1.4992928497224542
BTBD1,-1.4984375626176025
FUBP3,1.4968796185402482
PLEKHA1,1.4968265892308696
USP48,-1.496746478950823
ATP5E,1.496087711392438
LRRC40,-1.4957468784682106
PITPNC1,1.4955686661526502
ERCC8,1.4952530181036512
RNF13,-1.4945897561539523
POLRMT,-1.494281204226059
LOC642361,-1.4921854866624207
PARP1,1.4921042082720988
MEN1,1.4910431313500059
PLXNB1,1.4906655546239256
ANKRD28,-1.4901091290567932
PRSS23,1.4895085045459933
EFNB2,-1.4885261995550614
TRADD,-1.488458892273677
DAP,1.4884289612709676
PPP3CA,-1.4878111467425603
RALA,1.4866170777934458
RABAC1,-1.4866088107806157
SENP2,1.4863395812238938
AP2B1,1.486006592200979
ALG2,1.4848585743380984
GCC1,1.4847448072909772
MED22,1.4845278093249359
SSH1,-1.4839046722128433
DLEU1,1.4838223884830395
RPL23A,1.4837025082494697
NOSIP,-1.4836115832801797
COG7,-1.4835739136409647
TMEM79,1.4835467524193335
SIRT2,-1.4833644397639822
CCDC101,-1.4832427048476695
ELK4,1.4820085603549935
RALGAPA2,1.4818202535469296
CWC25,-1.4811355512444067
HCK,-1.4809392236888042
DPYSL3,1.4806199390986434
TBCE,1.4803108900484916
CSDE1,-1.4802171179065886
GTF3C5,1.4798866829606392
PAPSS1,1.4797798954438246
HSF4,1.4785232752113395
PRKAA1,-1.4781303569454765
TMEM134,-1.4779699344751283
MTIF3,1.4778882436989043
MRFAP1L1,-1.4770431980788226
FAM192A,1.4769330743513276
EXTL3,1.4764299677853752
PACRGL,1.476270457369703
CEBPA,-1.476251633636762
TMEM184A,-1.4757598105016063
YWHAZ,1.4753199428193793
PARP16,-1.4736347807655423
MICALL2,-1.4732135418367986
RANBP6,1.4730278805296848
KIAA1967,-1.47227095731968
DYNLRB1,1.471862656338361
TADA1,1.471264793613803
LOC100294145,-1.470883601787378
DCXR,-1.469670299168318
DCTN5,1.468712080139937
PLXNA3,1.4685501616336298
BRE,1.4674917047868148
ZNF436,-1.4671394461518517
FLJ45340,-1.4666874256552644
ZBTB8OS,-1.4665579519703091
RBBP9,1.4656656450613366
TNRC6A,-1.464541620148447
SPATA2L,-1.4639520747571724
PRMT7,1.4639079806790836
PEX7,1.4629630323635394
FAM210B,1.4614764451355728
ZRANB2,-1.4613204529726154
DCAF8,-1.4607306690218607
SLC12A2,1.460671276629667
CLPTM1L,-1.4600583062137424
BRP44,-1.4599935886331203
INSIG2,1.4599192339100915
LLPH,1.4592403656783473
MTMR12,1.4585292585702088
TMSB4X,-1.4583093218375707
OSBPL8,1.4582483602027723
MYO5C,-1.4582319217899442
RNF113A,1.4580026623695972
LAMA5,1.455729119807261
COIL,1.4556332512982142
CRTAP,1.4549161586592805
PRKCA,-1.4545831245521148
GOPC,-1.4543462454603953
TMEM222,-1.4542957488565695
FKBP8,-1.4539289816597654
UCP2,-1.4538794245987954
PRPF38B,1.4531021955235297
GPR153,1.4528205103141412
PFDN5,-1.4522184790393913
UHMK1,-1.4518036606033604
NOSTRIN,-1.4517994273182513
ZDHHC5,-1.4517831258912541
SEC14L1,-1.4507672327472958
TSPAN17,-1.4506334005294088
NRBF2,-1.4505160815407545
STK38,-1.4499261188385981
