"","X","source","target","weight"
"33397",38180,"","IL28B",1
"33398",38181,"","LOC100622159",1
"33399",38183,"","CXCL14",-1
"33400",38185,"FOXP3","LOC100628187",1
"33401",38186,"LOC100521780","IL10",1
"33402",38187,"LOC100521780","IL-6",-1
"33403",38188,"LOC100521780","TNF",1
"33404",38189,"LOC100521780","IL4",1
"33405",38190,"LOC100521780","IL12B",1
"33406",38192,"FOS","IL10",1
"33407",38193,"FOS","Il23a",1
"33408",38194,"FOS","Il1rn",1
"33409",38195,"FOS","IL13",1
"33410",38196,"FOS","LOC100739005",1
"33411",38199,"FOS","SR-PSOX",1
"33412",38201,"LOC100624472","IL21",1
"33413",38202,"LOC100624472","Il1rn",1
"33414",38203,"LOC100624472","IL13",1
"33415",38204,"LOC100624472","LOC100621027",1
"33416",38206,"LOC100624472","Il11",1
"33417",38209,"LOC100624472","SR-PSOX",1
"33418",38210,"NFATC2","CCL5",1
"33419",38211,"NFATC2","TNFSF14",1
"33420",38212,"NFATC2","IL12B",-1
"33421",38213,"NFATC2","TNFSF10",1
"33422",38215,"NFATC2","IL17A",-1
"33423",38216,"LOC100736829","IL10",1
"33424",38217,"LOC100736829","CSF2",1
"33425",38218,"LOC100736829","TNFSF14",1
"33426",38220,"LOC100736829","IL21",1
"33427",38221,"LOC100736829","Il1rn",1
"33428",38222,"LOC100736829","LIF",1
"33429",38223,"Maf","IL21",1
"33430",38227,"","CCL8",1
"33431",38228,"SMAD4","CCL20",1
"33432",38229,"SMAD4","CXCL12",1
"33433",38230,"Cebpd","CCL8",1
"33434",38232,"NFE2L2","IL10",1
"33435",38233,"NFE2L2","IL1A",1
"33436",38234,"NFE2L2","Il1f9",1
"33437",38235,"LOC100738718","Il1rn",1
"33438",38236,"ETS1","IL4",1
"33439",38237,"ETS1","",1
"33440",38238,"ETS1","IL13",-1
"33441",38239,"LOC100152845","IL10",1
"33442",38240,"LOC100625253","TNF",1
"33443",38241,"LOC100625253","IL4",1
"33444",38242,"LOC100625253","IL21",1
"33445",38243,"LOC100625253","IL13",-1
"33446",38244,"LOC100625253","LOC100628187",1
"33447",38245,"","IL10",1
"33448",38246,"","IL10",1
"33449",38248,"","IL21",1
"33450",38249,"","LOC100525528",1
"33451",38251,"","IL17A",1
"33452",38252,"","IL17F",-1
"33453",38253,"","CCL8",1
"33454",38254,"","IL12B",-1
"33455",38255,"","",1
"33456",38256,"","IL13",-1
"33457",38257,"","Il11",1
"33458",38260,"","",1
"33459",38261,"FOXO4","IL10",1
"33460",38262,"Foxd3","IL10",1
"33461",38263,"","CSF2",1
"33462",38264,"","LTA",-1
"33463",38265,"BATF","IL10",1
"33464",38266,"BATF","Il23a",1
"33465",38267,"BATF","IL21",1
"33466",38268,"LOC100625312","CSF2",1
"33467",38270,"LOC100625312","IL17F",1
"33468",38271,"ETV6","IL10",1
"33469",38272,"ETV6","CCL8",1
"33470",38273,"ETV6","IL12B",-1
"33471",38274,"ETV6","IL1A",1
"33472",38276,"ETV6","IL19",1
"33473",38278,"LOC100627682","CCL1",1
"33474",38279,"LOC100627682","CCL2",1
"33475",38280,"LOC100627682","IL19",1
"33476",38282,"LOC100624697","IL10",1
"33477",38283,"LOC100624697","IFNG",1
"33478",38284,"LOC100624697","IL-5",1
"33479",38285,"LOC100624697","IL13",-1
"33480",38286,"LOC100738612","IL10",1
"33481",38287,"LOC100738612","IFNB1",-1
"33482",38288,"LOC100738612","IL12B",-1
"33483",38289,"LOC100738612","IL-1beta",1
"33484",38291,"LOC100738612","LOC100739007",-1
"33485",38292,"NFAT5","IL10",1
"33486",38296,"REL","TNFSF13B",1
"33487",38297,"REL","",1
"33488",38298,"REL","IL9",-1
"33489",38299,"REL","LOC100525528",1
"33490",38300,"REL","LOC100739007",-1
"33491",38301,"IRF7","CCL8",1
"33492",38302,"IRF7","IL12B",-1
"33493",38303,"IRF7","TNFSF10",-1
"33494",38304,"IRF7","",1
"33495",38312,"ATF2","CCL5",1
"33496",38313,"ATF2","CCL8",1
"33497",38314,"ATF2","LOC100037976",1
"33498",38315,"ATF2","IL18",1
"33499",38316,"ATF2","Il1rn",1
"33500",38318,"ATF2","Il11",1
"33501",38319,"NFKB2_TV2","CCL5",1
"33502",38320,"NFKB2_TV2","IL12B",-1
"33503",38321,"NFKB2_TV2","TNFSF13B",1
"33504",38323,"NFKB2_TV2","IL28B",1
"33505",38324,"NFKB2_TV2","Gm21104",1
"33506",38325,"NFKB2_TV2","CCL20",1
"33507",38326,"NFKB2_TV2","Il23a",1
"33508",38327,"NFKB2_TV2","IL21",1
"33509",38328,"NFKB2_TV2","IL12A",1
"33510",38330,"NFKB2_TV2","CCL22",-1
"33511",38331,"Jund","IL21",1
"33512",38332,"","CCL5",1
"33513",38333,"","IL12B",1
"33514",38334,"","TNFSF13B",1
"33515",38336,"","IL28B",1
"33516",38337,"","CCL20",1
"33517",38338,"","IL21",1
"33518",38339,"","CCL17",1
"33519",38340,"","CCL1",1
"33520",38342,"","CXCL12",1
"33521",38343,"","CCL22",-1
"33522",38344,"IRF5_TV1","IL-6",-1
"33523",38345,"IRF5_TV1","IL-1beta",1
"33524",38347,"IRF5_TV1","TNFSF10",-1
"33525",38348,"IRF5_TV1","Gm21104",1
"33526",38349,"IRF5_TV1","CXCL10",1
"33527",38351,"IRF5_TV1","LOC100622159",1
"33528",38359,"LOC100737684","CCL8",1
"33529",38360,"LOC100737684","LOC100037976",-1
"33530",38361,"HIF1A","TNFSF13B",1
"33531",38362,"HIF1A","AMCF-II",1
"33532",38363,"Yy1","IL-6",1
"33533",38364,"Yy1","TNF",-1
"33534",38365,"Yy1","CCL4",1
"33535",38369,"EGR1","LOC100739005",1
"33536",38370,"EGR1","IL15",1
"33537",38372,"","CCL8",1
"33538",38373,"","CCL20",1
"33539",38375,"RXRB","IFNG",1
"33540",38376,"LOC100512363","CSF2",1
"33541",38377,"LOC100512363","IL4",1
"33542",38378,"TBX21","CCL4",1
"33543",38379,"TBX21","IL17A",1
"33544",38381,"TBX21","IL17F",1
"33545",38384,"PPARG","TNFSF10",1
"33546",38385,"PPARG","LOC100620730",1
"33547",38386,"RUNX1","IL4",1
"33548",38388,"EZH2","TNF",-1
"33549",38389,"EZH2","IL4",1
"33550",38390,"EZH2","",1
"33551",38391,"EZH2","IL9",-1
"33552",38392,"EZH2","IL13",-1
"33553",38393,"EZH2","IL17A",-1
"33554",38394,"EZH2","IL17F",1
"33555",38395,"BHLHE40","IFNG",1
"33556",38396,"BCL6","CCL4",-1
"33557",38397,"BCL6","IL-1beta",1
"33558",38398,"BCL6","CCL11",1
"33559",38399,"BCL6","IL1A",1
"33560",38400,"BCL6","CCL17",1
"33561",38401,"BCL6","LOC100525528",1
"33562",38402,"BCL6","CCL1",1
"33563",38404,"BCL6","CCL2",1
"33564",38405,"BCL6","CXCL14",1
"33565",38408,"BCL6","LOC100739007",-1
"33566",38411,"HSF1","LOC100525528",1
"33567",38413,"RBPJ","IL9",1
"33568",38414,"RBPJ","IL17A",1
"33569",38415,"KLF2","IFNB1",1
"33570",38416,"POU2F1","IL-6",1
"33571",38417,"EGR2","IL4",1
"33572",38418,"EGR2","CCL1",1
"33573",38419,"TP63","TNFSF10",1
"33574",38420,"","IL-6",1
"33575",38422,"","IL-6",-1
"33576",38423,"","CCL8",1
"33577",38425,"","CXCL12",1
"33578",38426,"ARNT","IL-6",1
"33579",38427,"LOC100523307","IL4",1
"33580",38428,"LOC100523307","CCL8",1
"33581",38429,"LOC100523307","IL1A",1
"33582",38430,"LOC100523307","IL13",1
"33583",38432,"LOC100526094","IL-6",1
"33584",38433,"NKX6-1","IL-6",1
"33585",38434,"","LOC100037976",1
"33586",38435,"","IL18",-1
"33587",38436,"","Il23a",1
"33588",38437,"","LOC100620730",1
"33589",38438,"XBP1","LOC100620730",1
"33590",38439,"LOC100624946","Il1rn",1
"33591",38440,"LOC100515914","IL-6",-1
"33592",38441,"LOC100515914","",1
"33593",38442,"LOC100515914","LOC100525528",1
"33594",38443,"LOC100515914","AMCF-II",1
"33595",38445,"LOC100156484","IL-6",-1
"33596",38446,"FOXO1","TGFB1",1
"33597",38447,"NFATC3","TNFSF10",1
"33598",38448,"LOC100623777","IL-6",-1
"33599",38449,"LOC100623777","IL2",1
"33600",38450,"LOC100623777","Il11",1
"33601",38451,"LOC100623777","TGFB3",1
"33602",38452,"","TNFSF14",1
"33603",38453,"LOC100153846","",1
"33604",38457,"SALL4","TNF",1
"33605",38458,"SALL4","LTA",-1
"33606",38459,"ESR2","TNF",1
"33607",38460,"","Il1rn",1
"33608",38461,"NFATC4","IL12B",-1
"33609",38462,"NFATC4","TNFSF10",-1
"33610",38463,"AR","TNF",1
"33611",38464,"LOC100518609","TNF",1
"33612",38465,"LOC100518609","LOC100525528",1
"33613",38468,"LOC100623591","TGFB1",1
"33614",38469,"GATA2","CSF2",1
"33615",38470,"GATA2","IL-5",1
"33616",38471,"GATA2","IL4",1
"33617",38472,"GATA2","IL13",-1
"33618",38473,"GATA4","LOC100518643",1
"33619",38474,"PAX2","IL-5",1
"33620",38475,"MYB","IL-5",1
"33621",38476,"MYB","IL4",1
"33622",38477,"","IL-5",1
"33623",38478,"","IL13",-1
"33624",38479,"","LOC100739007",-1
"33625",38480,"","IL17F",1
"33626",38481,"GATA1","IL-5",1
"33627",38482,"GATA1","IL4",1
"33628",38483,"GATA1","IL1A",1
"33629",38484,"GATA1","IL9",1
"33630",38486,"ELF4","IFNB1",-1
"33631",38487,"ELF4","IL28B",1
"33632",38490,"EGR3","IL4",1
"33633",38491,"BCL6B","IL4",-1
"33634",38492,"TP53","CXCL12",1
"33635",38493,"STAT2","Gm21104",1
"33636",38494,"STAT2","",1
"33637",38495,"STAT2","IL12A",1
"33638",38497,"KLF6","LOC100525528",1
"33639",38498,"","CCL8",1
"33640",38499,"LOC100623748","CCL8",1
"33641",38500,"LOC100155995","CCL8",1
"33642",38501,"NR1H4","CCL8",1
"33643",38502,"PAX6","",1
"33644",38503,"","",1
"33645",38504,"","TGFB1",1
"33646",38505,"","",1
"33647",38506,"","",1
"33648",38507,"","TGFB3",1
"33649",38508,"Tfap4","LTA",-1
"33650",38509,"LMO2","TGFB1",1
"33651",38510,"FOXO3","CXCL12",1
"33652",38511,"LOC780415","Gm21104",1
"33653",38512,"LOC780415","IL12A",1
"33654",38515,"","LOC100037976",1
"33655",38516,"","CXCL12",1
"33656",38517,"","Il11",1
"33657",38518,"","IL21",1
"33658",38519,"","LOC100628187",1
"33659",38520,"","IL17F",-1
"33660",38521,"RORC","IL21",1
"33661",38522,"RORC","IL17F",1
"33662",38524,"HNF1A","IL17A",1
"33663",38525,"HNF1A","IL17F",1
"33664",38526,"Foxc1","CXCL12",1
"33665",38527,"","LTA",-1
"33666",38529,"PITX2","AMCF-II",1
"33667",38530,"CDX2","CCL25",1
"33668",38531,"NR1H3","LOC780407",-1
"33669",38532,"","ABCC3",1
"33670",38533,"","AREG",1
"33671",38534,"","CAR",1
"33672",38536,"","IFNG",1
"33673",38537,"","",1
"33674",38538,"","MMP2",1
"33675",38539,"","MMP9",1
"33676",38540,"","ABCC2",1
"33677",38541,"","",1
"33678",38542,"","",1
"33679",38543,"","CDH1",1
"33680",38544,"","",1
"33681",38545,"","LOC100738195",1
"33682",38546,"","LOC100739400",1
"33683",38547,"","",1
"33684",38552,"","PRL",1
"33685",38553,"","LOC100525680",1
"33686",38554,"","FOXP3",1
"33687",38555,"","KNG1",1
"33688",38556,"","LOC100521689",1
"33689",38557,"","SERPINB2",1
"33690",38558,"","RORC",1
"33691",38559,"","CCL8",1
"33692",38560,"","LOC100739400",1
"33693",38561,"","TFDP2",1
"33694",38562,"","UBE2L3",1
"33695",38563,"","LOC100625312",1
"33696",38564,"","TBX21",1
"33697",38565,"","IDO1",1
"33698",38566,"LOC100624847","ARNT",1
"33699",38567,"AR","LOC100521667",1
"33700",38568,"AR","Gsn",1
"33701",38569,"AR","CLU",1
"33702",38570,"AR","LOC100514949",1
"33703",38571,"AR","TRPM8",1
"33704",38572,"AR","LEP",1
"33705",38573,"AR","VDR",1
"33706",38574,"AR","LOC100521397",1
"33707",38575,"AR","ESR2",1
"33708",38577,"AR","LOC100624462",1
"33709",38578,"AR","HSD3B1",1
"33710",38579,"AR","Sult1e1",1
"33711",38580,"AR","Tbxa2r",1
"33712",38581,"AR","SOCS3",1
"33713",38582,"AR","LOC100739117",1
"33714",38583,"AR","KLKB1",1
"33715",38584,"AR","BGLAP",1
"33716",38585,"AR","CCN2",1
"33717",38587,"AR","Yy1",1
"33718",38588,"AR","",1
"33719",38589,"AR","IBSP",1
"33720",38590,"AR","Mcm7",1
"33721",38591,"AR","TRPV6",1
"33722",38592,"AR","ADAM-9",1
"33723",38595,"AR","LOC100520667",1
"33724",38596,"AR","SERPINE1",1
"33725",38597,"AR","",1
"33726",38598,"AR","EZR",1
"33727",38599,"AR","HSPA5",1
"33728",38600,"ARID1A","AR",1
"33729",38601,"LOC100622249","CEBPA",1
"33730",38602,"LOC100622249","PPARG",1
"33731",38603,"ARNT","Ptgs2",1
"33732",38604,"ARNT","LOC100624847",1
"33733",38605,"ARNT","ALDH3A1",1
"33734",38606,"ARNT","LOC100624868",1
"33735",38607,"ARNT","LGALS1",1
"33736",38609,"ARNT","SP1",1
"33737",38610,"ARNT","HMOX1",1
"33738",38611,"ARNT","LOC100620614",1
"33739",38612,"ARNTL","EP300",1
"33740",38613,"ARNTL","LOC100523675",1
"33741",38614,"ARNTL","LOC100623143",1
"33742",38615,"ARNTL","TP53",1
"33743",38616,"ARNTL","ACOX1",1
"33744",38617,"ARNTL","RBP2",1
"33745",38618,"ARNTL","CCL8",1
"33746",38619,"ARNTL","NAMPT",1
"33747",38620,"ARNTL","LOC100154384",1
"33748",38621,"Ascl1","LOC100738422",1
"33749",38622,"Ascl1","DBH",1
"33750",38623,"Ascl1","LOC100511625",1
"33751",38624,"Ascl1","CHGA",1
"33752",38625,"Ascl1","LOC100623168",1
"33753",38626,"Ascl1","NPY",1
"33754",38627,"Ascl1","LOC100511966",1
"33755",38628,"Ascl1","CKM",1
"33756",38629,"Ascl1","LOC100526076",1
"33757",38630,"Ascl1","LIN28A",1
"33758",38631,"Ascl2","CXCR4",1
"33759",38632,"Ascl2","",1
"33760",38633,"Ascl2","Ascl1",1
"33761",38634,"Ascl2","EGR1",1
"33762",38635,"Ascl2","CKM",1
"33763",38636,"Gm1862","CEBPA",1
"33764",38637,"Gm1862","PPARG",1
"33765",38638,"Gm1862","MMP2",1
"33766",38639,"Gm1862","Adipoq",1
"33767",38640,"Gm1862","",1
"33768",38641,"Gm1862","PEX2",1
"33769",38642,"Gm1862","",1
"33770",38643,"Gm1862","LOC100739822",1
"33771",38644,"ATF2","FOXP3",1
"33772",38645,"ATF2","HIF1A",1
"33773",38646,"ATF2","PPARG",1
"33774",38647,"ATF2","SOCS3",1
"33775",38648,"LOC100738612","VEGFA",1
"33776",38649,"LOC100738612","PCK2",1
"33777",38650,"LOC100738612","",1
"33778",38651,"LOC100738612","EPAS1",1
"33779",38652,"LOC100738612","",1
"33780",38653,"LOC100738612","MMP9",1
"33781",38654,"LOC100738612","IL13",1
"33782",38655,"","LOC100523675",1
"33783",38656,"","SERPINC1",1
"33784",38657,"","",1
"33785",38658,"","DRD2",1
"33786",38659,"LOC100523675","MCL1",1
"33787",38660,"","LOC100155947",1
"33788",38661,"","IL-6",1
"33789",38662,"","PPARGC-1",1
"33790",38663,"","VEGFA",1
"33791",38664,"","RCAN1",1
"33792",38665,"","LOC100738718",1
"33793",38666,"","PCK2",1
"33794",38667,"","PTPN1",1
"33795",38668,"LOC100518609","",1
"33796",38669,"LOC100515497","BDNF",1
"33797",38670,"LOC100515497","",1
"33798",38671,"LOC100515497","Muc5ac",1
"33799",38672,"LOC100515497","FGFR1",1
"33800",38673,"LOC100515497","CDH1",1
"33801",38674,"LOC100515497","LOC100511625",1
"33802",38675,"LOC100624800","LOC100511417",1
"33803",38676,"LOC100624800","",1
"33804",38677,"LOC100624800","Neurog2",1
"33805",38678,"LOC100624800","NEUROD1",1
"33806",38679,"LOC100624800","LOC100152544",1
"33807",38680,"LOC100624800","Isl2",1
"33808",38681,"LOC100624800","LOC100512227",1
"33809",38682,"LOC100624800","LOC100739687",1
"33810",38683,"LOC100620522","HMOX1",1
"33811",38685,"LOC100512774","LOC100515564",1
"33812",38686,"LOC100512774","SOX9",1
"33813",38687,"LOC100516284","LOC100738589",1
"33814",38688,"LOC100516284","HSPA9",1
"33815",38689,"LOC100516284","RBM15",1
"33816",38690,"LOC100516284","",1
"33817",38691,"LOC100516284","MMP9",1
"33818",38692,"LOC100516284","MYOD1",1
"33819",38693,"BATF","STAT3",1
"33820",38694,"BCL11A","NEO1",1
"33821",38695,"BCL11A","",1
"33822",38696,"BCL3","IFNG",1
"33823",38697,"BCL3","",1
"33824",38698,"BCL3","NPG3",1
"33825",38699,"BCL6","LOC100738589",1
"33826",38700,"BCL6","CSF1R",1
"33827",38701,"BCL6","CSN2",1
"33828",38702,"LOC100626975","Ins2",1
"33829",38703,"LOC100626975","EPO",1
"33830",38704,"LOC100626975","GATA4",1
"33831",38705,"LOC100626975","TYR",1
"33832",38706,"LOC100626975","POSTN",1
"33833",38708,"LOC100626975","CDH1",1
"33834",38709,"LOC100626975","LOC100521411",1
"33835",38710,"BHLHE40","IL2",-1
"33836",38711,"BHLHE40","IHH",-1
"33837",38712,"BHLHE40","PCK2",-1
"33838",38713,"BHLHE40","COL10A1",-1
"33839",38714,"BHLHE40","VDR",-1
"33840",38715,"BHLHE40","NR1H4",-1
"33841",38716,"BHLHE40","",-1
"33842",38717,"BHLHE40","LOC100737965",-1
"33843",38718,"BHLHE40","IL2RA",-1
"33844",38725,"LOC100626275","CDX2",-1
"33845",38726,"LOC100626275","LOC100158102",1
"33846",38727,"LOC100626275","FOXA2",1
"33847",38728,"LOC100626275","LOC100522341",1
"33848",38729,"LOC100626275","LOC100737711",1
"33849",38730,"LOC100626275","",1
"33850",38731,"CDX2","HNF1A",1
"33851",38732,"CDX2","RETNLB",1
"33852",38733,"CDX2","Ms4a12",1
"33853",38734,"CEBPA","Cd7",1
"33854",38735,"CEBPA","LOC100738189",1
"33855",38736,"CEBPA","PPARD",1
"33856",38737,"CEBPA","CDK4",1
"33857",38738,"CEBPA","MYB",1
"33858",38739,"CEBPA","LOC100622433",1
"33859",38740,"CEBPA","CCNA2",1
"33860",38741,"CEBPA","SULT2A1",1
"33861",38742,"CEBPA","EDN1",1
"33862",38743,"CEBPA","MIF",1
"33863",38745,"CEBPA","",1
"33864",38746,"CEBPA","ASNS",1
"33865",38747,"CEBPA","LOC100522571",1
"33866",38748,"CEBPA","EDNRB",1
"33867",38749,"CEBPA","LOC100739739",1
"33868",38750,"CEBPA","LOC100624088",1
"33869",38751,"CEBPA","MMP8",1
"33870",38752,"CEBPA","TUBA4A",1
"33871",38753,"CEBPA","LOC100522231",1
"33872",38754,"CEBPA","",1
"33873",38755,"CEBPA","MAT1A",1
"33874",38756,"CEBPA","",1
"33875",38757,"CEBPA","NPG3",1
"33876",38758,"CEBPA","CTNNA1",1
"33877",38759,"CEBPA","LOC733635",1
"33878",38760,"CEBPA","GSTZ1",1
"33879",38761,"CEBPA","IRF1",1
"33880",38762,"CEBPA","LOC100625463",1
"33881",38763,"CEBPA","LOC100523846",1
"33882",38764,"CEBPA","",1
"33883",38766,"CEBPA","LOC100622278",1
"33884",38767,"CEBPA","OSR2",1
"33885",38768,"CEBPA","ANGPTL4",1
"33886",38769,"CEBPA","LOC102636383",1
"33887",38770,"CEBPA","",1
"33888",38772,"CEBPA","TNF",1
"33889",38773,"CEBPA","VDR",1
"33890",38774,"","LOC100523307",1
"33891",38775,"","LOC100157564",1
"33892",38776,"","",1
"33893",38777,"","",1
"33894",38778,"","Mmp10",1
"33895",38779,"","RELA",1
"33896",38780,"","PDGFRB",1
"33897",38781,"","EDNRB",1
"33898",38782,"","HSD11B2",1
"33899",38783,"","LOC100624606",1
"33900",38784,"","CRP",1
"33901",38785,"","",1
"33902",38786,"","Il1rn",1
"33903",38787,"","LOC100624349",1
"33904",38788,"","Serpinb6a",1
"33905",38789,"","LOC100622278",1
"33906",38790,"","NFKBIA",1
"33907",38791,"","SCD",1
"33908",38792,"","",1
"33909",38793,"","LOC100738211",1
"33910",38794,"","Cdkn2a",1
"33911",38795,"","DSC2",1
"33912",38796,"","Sfrp4",1
"33913",38797,"","LOC100511886",1
"33914",38799,"","NPG3",1
"33915",38800,"","LOC100524293",1
"33916",38801,"Cebpd","CEBPA",1
"33917",38802,"Cebpd","LOC100737684",1
"33918",38803,"Cebpd","MIF",1
"33919",38804,"Cebpd","TLR9",1
"33920",38805,"Cebpd","HSPCB",1
"33921",38806,"Cebpd","SFTPA1",1
"33922",38807,"Cebpd","",1
"33923",38808,"Cebpd","LOC100522769",1
"33924",38809,"LOC100157564","PER2",1
"33925",38810,"LOC100157564","HP",1
"33926",38811,"LOC100157564","RETN",1
"33927",38812,"LOC100157564","TLR9",1
"33928",38813,"LOC100157564","NPG3",1
"33929",38814,"LOC100157564","LCN2",1
"33930",38815,"LOC100157564","EP300",1
"33931",38817,"LOC100525580","IFNG",1
"33932",38819,"LOC100525580","EPO",1
"33933",38820,"LOC100524323","LOC100624946",1
"33934",38821,"LOC100524323","EP300",1
"33935",38822,"LOC100524323","ACOX1",1
"33936",38823,"LOC100524323","Cyp8b1",1
"33937",38824,"LOC100524323","LOC100154384",1
"33938",38826,"LOC100524323","RBP2",1
"33939",38827,"LOC100524323","",1
"33940",38828,"CREB1","TRPC4",1
"33941",38829,"CREB1","AVP",1
"33942",38830,"CREB1","HMGCR",1
"33943",38832,"CREB1","LOC100624462",1
"33944",38833,"CREB1","LOC100620216",1
"33945",38834,"CREB1","AGER",1
"33946",38835,"CREB1","LOC100513875",1
"33947",38836,"CREB1","ESR2",1
"33948",38837,"CREB1","",1
"33949",38838,"CREB1","SLC15A1",1
"33950",38839,"CREB1","STAT5A",1
"33951",38840,"CREB1","LOC100739833",1
"33952",38841,"CREB1","KDR",1
"33953",38843,"CREB1","VCAM1",1
"33954",38845,"CREB1","LOC100627877",1
"33955",38846,"CREB1","",1
"33956",38847,"CREB1","OPALIN",1
"33957",38848,"CREB1","MLL",1
"33958",38849,"CREB1","LOC100520687",1
"33959",38850,"CREB1","THOP1",1
"33960",38851,"CREB1","LOC100620350",1
"33961",38852,"CREB1","LOC100520981",1
"33962",38853,"CREB1","DIABLO",1
"33963",38854,"CREB1","LOC100521411",1
"33964",38855,"CREB1","CTSB",1
"33965",38856,"CREB1","LOC100622986",1
"33966",38857,"CREB1","LOC100622963",1
"33967",38858,"CREB1","SDC4",1
"33968",38859,"CREB1","LOC100738195",1
"33969",38860,"CREB1","LOC100526050",1
"33970",38861,"CREB1","",1
"33971",38862,"CREB1","KCNC3",1
"33972",38863,"CREB1","PTCH1",1
"33973",38864,"CREB1","LOC100525680",1
"33974",38866,"CREB1","LOC100625698",1
"33975",38867,"CREB1","Gm5593",1
"33976",38868,"CREB1","CD69",1
"33977",38869,"CREB1","HNF4A",1
"33978",38870,"CREB1","PDYN",1
"33979",38871,"CREB1","LOC100621006",1
"33980",38872,"CREB3","LOC100738285",1
"33981",38873,"CREB3L1","NOS2",1
"33982",38874,"CREB3L1","Col1a1",1
"33983",38875,"LOC100522979","PCK1",1
"33984",38876,"LOC100522979","PCK2",1
"33985",38877,"LOC100522979","G6pc",1
"33986",38878,"LOC100512363","CYP19A1",1
"33987",38879,"LOC100512363","Pde3a",1
"33988",38880,"LOC100512363","Gm3934",1
"33989",38881,"LOC100512363","LOC100523307",1
"33990",38882,"LOC100512363","THOP1",1
"33991",38883,"LOC100520079","PAX6",1
"33992",38884,"LOC100520079","PCNA",1
"33993",38885,"LOC100520079","POU5F1",1
"33994",38886,"LOC100624697","GRB10",1
"33995",38887,"CTCFL","PGR",1
"33996",38889,"LOC100738095","PLAT",1
"33997",38890,"LOC100738095","EP300",1
"33998",38891,"DDIT3","LOC100738877",1
"33999",38892,"DDIT3","Hspa1a",1
"34000",38893,"DDIT3","LOC100522679",1
"34001",38894,"DDIT3","Tas2r121",1
"34002",38895,"DDIT3","BGLAP",1
"34003",38896,"DDIT3","Jund",1
"34004",38897,"DDIT3","Adipoq",1
"34005",38898,"DDIT3","RETN",1
"34006",38899,"DDIT3","LOC100738421",1
"34007",38900,"DDIT3","LOC100622963",1
"34008",38901,"DDIT3","HSP90B1",1
"34009",38903,"DEAF1","PENK",-1
"34010",38904,"DEAF1","PDYN",-1
"34011",38905,"LOC100522648","Dlx5",1
"34012",38906,"LOC100522648","LOC100526076",1
"34013",38907,"LOC100522648","",1
"34014",38908,"LOC100522648","",1
"34015",38909,"LOC100522648","",1
"34016",38910,"LOC100523029","Dlx5",1
"34017",38911,"LOC100523029","Dlx4",1
"34018",38912,"LOC100516335","Dlx4",1
"34019",38913,"LOC100516335","",1
"34020",38914,"LOC100516335","",1
"34021",38915,"LOC100516335","PAX2",1
"34022",38916,"LOC100516335","LOC100520993",1
"34023",38917,"Dlx4","FGF2",-1
"34024",38918,"Dlx4","ICAM-1",-1
"34025",38919,"Dlx4","LOC100520993",-1
"34026",38920,"Dlx4","Myc",-1
"34027",38921,"Dlx5","WDR5",1
"34028",38922,"Dlx5","GCS",1
"34029",38923,"LOC100524381","RHO",-1
"34030",38924,"LOC100626450","",1
"34031",38925,"DMRTA1","LOC100511625",1
"34032",38926,"DMRTA1","LOC100515564",1
"34033",38928,"DNMT3A","LOC100739604",-1
"34034",38929,"DNMT3A","RASSF1",-1
"34035",38930,"DNMT3A","LOC100518564",-1
"34036",38931,"","",1
"34037",38932,"","APC",1
"34038",38933,"","LOC100737827",1
"34039",38934,"","LOC100518564",1
"34040",38937,"LOC100153846","",1
"34041",38938,"LOC100153846","CDK4",1
"34042",38939,"LOC100153846","BAX",1
"34043",38940,"LOC100153846","BID",1
"34044",38941,"LOC100153846","SIRT1",1
"34045",38942,"LOC100153846","EZH2",1
"34046",38944,"LOC100153846","TRAF2",1
"34047",38945,"LOC100153846","SUZ12",1
"34048",38946,"LOC100153846","COL10A1",1
"34049",38947,"LOC100153846","Igf2",1
"34050",38948,"LOC100153846","Hist1h2ai",1
