"","source","target","weight","p_value"
"439","EGFR","MAP3K14",1.98450624111606,1.06654359693341e-09
"440","EGFR","BICRAL",-2.015439951573,1.18860048841745e-09
"441","EGFR","MRPS14",-1.29715246155447,1.2150342249407e-09
"442","EGFR","YRDC",2.93469489053859,1.24290528965269e-09
"443","EGFR","RETREG2",-1.68468124309844,1.26560983711087e-09
"444","EGFR","ATG14",-2.36014716245379,1.34155603076861e-09
"445","EGFR","KLF2",1.74139184877378,1.36664335335924e-09
"446","EGFR","AREG",3.88796768844348,1.37692453599527e-09
"447","EGFR","ZNF302",-1.71508145000781,1.43834574751138e-09
"448","EGFR","STX19",-1.57552754818057,1.50364833660808e-09
"449","EGFR","IDI2",1.12795498906275,1.51298325810869e-09
"450","EGFR","SCPEP1",-1.58323143855314,1.58184810469378e-09
"451","EGFR","QSOX2",1.84153078807548,1.62753358617078e-09
"452","EGFR","XDH",1.89581209378246,1.64582427861325e-09
"453","EGFR","IER5",3.67213260178644,1.65707845468391e-09
"454","EGFR","OARD1",-1.73886702901442,1.65770862867023e-09
"455","EGFR","KPNA5",-1.46342489388258,1.73097178397705e-09
"456","EGFR","QRICH2",1.2178424836321,1.84617549802053e-09
"457","EGFR","ZFYVE26",-1.76479807550434,2.06028185969734e-09
"458","EGFR","CEP57",-1.85056629632952,2.07135587858977e-09
"459","EGFR","SLC16A4",-3.14613152240497,2.10540062295908e-09
"460","EGFR","ENPP5",-2.42433289834441,2.2089549944956e-09
"461","EGFR","TMEM260",-1.75110421158779,2.23393814675632e-09
"462","EGFR","PIN4",-0.909588221387686,2.23806298684695e-09
"463","EGFR","GRHL2",-1.41205081615092,2.27433305738105e-09
"464","EGFR","LRP8",3.65779892062933,2.31470004132225e-09
"465","EGFR","KIF16B",-1.36378800972249,2.31957867948717e-09
"466","EGFR","ABO",0.760367825537734,2.43466014215752e-09
"467","EGFR","MKRN1",-1.80341360196473,2.49220323552038e-09
"468","EGFR","FGFBP1",2.86522627103183,2.56227733729952e-09
"469","EGFR","RTN3",-1.48930459299293,2.56541421242915e-09
"470","EGFR","TSC1",-1.48399057274139,2.57596743204588e-09
"471","EGFR","C6orf141",2.37023910496811,2.62339281658401e-09
"472","EGFR","PBOV1",0.686485145051489,2.62414868215554e-09
"473","EGFR","TNFRSF10A",4.1929448404324,2.70686369142503e-09
"474","EGFR","HADHB",-1.64314292938907,2.80275015767143e-09
"475","EGFR","ARID4A",-2.15927116967603,2.80299994825009e-09
"476","EGFR","TUBB3",3.24976417820238,2.82102863780257e-09
"477","EGFR","GNPAT",-1.05555636862295,2.88792126303079e-09
"478","EGFR","ARID3B",1.48796990141943,2.89195194397931e-09
"479","EGFR","CDKL3",-0.80876662183836,2.93701483090355e-09
"480","EGFR","CLN3",-1.42052132606013,3.02736412336521e-09
"481","EGFR","RAB5B",-1.77231186374514,3.06169137718439e-09
"482","EGFR","GPRIN1",1.26996362871139,3.11842493087655e-09
"483","EGFR","MAT2B",-1.19291966681475,3.14996068386566e-09
"484","EGFR","KDM3B",-1.35865146252981,3.18517312877862e-09
"485","EGFR","CBR4",-1.60361314894398,3.19705777087948e-09
"486","EGFR","PBX1",-2.54321881935267,3.28695348649153e-09
"487","EGFR","TDRD1",-0.926148308274677,3.29364694861191e-09
"488","EGFR","PAPOLG",-1.11816987192496,3.38479456378999e-09
"489","EGFR","FBXL4",-1.66371983087662,3.45229120095608e-09
"490","EGFR","UPP1",3.72870929686619,3.45692250690557e-09
"491","EGFR","SGSM3",-0.899115203465622,3.46364285495284e-09
"492","EGFR","TMEM200A",4.06969327465056,3.56841537469014e-09
"493","EGFR","NIP7",3.00936271664867,3.61862030141503e-09
"494","EGFR","PIK3IP1",-1.95463117922193,3.64167904068871e-09
"495","EGFR","CCND1",4.79979292364611,3.97819099039224e-09
"496","EGFR","ABCA5",-1.81081978135144,3.9831299274925e-09
"497","EGFR","ERCC5",-1.81357961415637,4.075437291875e-09
"498","EGFR","PAIP2B",-1.42612256654818,4.08078856720326e-09
"499","EGFR","C11orf71",-1.75443237790532,4.3578105602819e-09
"500","EGFR","PNPLA6",-1.44247768849221,4.36973252928078e-09
"501","EGFR","HECA",-1.356616048726,4.38175351929831e-09
"502","EGFR","SELENBP1",-2.89466888840959,4.40987151067852e-09
"503","EGFR","CCDC86",2.82515173834902,4.77509885546985e-09
"504","EGFR","STX7",-1.43534919097639,4.82573879914984e-09
"505","EGFR","CLCF1",2.60738049291498,4.84228372349314e-09
"506","EGFR","KAT6B",-1.22497172924193,4.86094507216696e-09
"507","EGFR","EFCAB7",-3.61050293971159,4.95795609192676e-09
"508","EGFR","CRYZL1",-1.18617423539729,4.99814272680005e-09
"509","EGFR","GTPBP4",2.5979399303562,5.0272582728166e-09
"510","EGFR","TNFRSF12A",4.46934054607673,5.05437245440195e-09
"511","EGFR","ZNF133",-1.11006394920679,5.30712936898742e-09
"512","EGFR","PPWD1",-1.15571550317739,5.36397002026781e-09
"513","EGFR","LDAH",-1.20720795433857,5.60555992859717e-09
"514","EGFR","UBE4B",-1.41088897105845,5.66680368070805e-09
"515","EGFR","COQ5",-2.35393782179036,5.68183558611026e-09
"516","EGFR","AFTPH",-1.31382948666571,5.8566669497106e-09
"517","EGFR","ITPKA",1.17786571152975,5.97515646110199e-09
"518","EGFR","LYAR",5.08514178510199,6.03697204848094e-09
"519","EGFR","ECH1",-1.76342002665602,6.23334524031485e-09
"520","EGFR","SLC35A1",-1.83218930814673,6.4565423567532e-09
"521","EGFR","C8orf44",-1.48996094533412,6.57694834961526e-09
"522","EGFR","ITGA2",4.50570867353904,6.73595661179019e-09
"523","EGFR","MED28",-0.87407614366196,6.77294192846967e-09
"524","EGFR","MALL",3.13931076382427,6.7834750581379e-09
"525","EGFR","ACTR6",-0.960893001607884,6.83554456205558e-09
"526","EGFR","IFT46",-1.09274778370532,6.88121509786285e-09
"527","EGFR","CDK19",-1.58603171745349,6.90605832848032e-09
"528","EGFR","TBC1D9",-1.54015242428512,6.9698089580801e-09
"529","EGFR","HBP1",-2.08649302003637,7.16904204888059e-09
"530","EGFR","PRSS16",-1.38769542910465,7.32873631911152e-09
"531","EGFR","FMO5",-1.25366168958306,7.35215361023151e-09
"532","EGFR","UBXN7",-1.76881611402005,7.45226636383858e-09
"533","EGFR","PCDHA2",0.796961951736811,7.89918255417832e-09
"534","EGFR","AMD1",2.59489257786837,8.14634597343819e-09
"535","EGFR","IFT20",-1.75913582533434,8.2959363649306e-09
"536","EGFR","SPRED2",1.97406825372329,8.30780507965832e-09
"537","EGFR","NUPR1",-4.32227199696172,8.35839501379595e-09
"538","EGFR","NMRK1",-1.60297053272896,8.35938939864393e-09
"539","EGFR","ZNF362",-1.01181006597835,8.67605020990799e-09
"540","EGFR","ARPC5L",1.88861979581376,8.80881311223118e-09
"541","EGFR","UBR2",-0.914040848544756,9.04384922483092e-09
"542","EGFR","ZBTB5",-1.42520757403092,9.48890195066396e-09
"543","EGFR","SPRY4",6.42624043924384,9.53549912489305e-09
"544","EGFR","ERMAP",-1.59623794312872,9.91750850711334e-09
"545","EGFR","CYP4B1",-1.92005359783734,9.97198696519748e-09
"546","EGFR","TUT1",1.09915893128366,1.03704034598231e-08
"547","EGFR","CCDC115",-2.39194813488355,1.05609121416858e-08
"548","EGFR","TOP1",2.82601632007095,1.05789979307777e-08
"549","EGFR","GEM",4.90481206782537,1.08461242931809e-08
"550","EGFR","FBXO3",-1.08094174808857,1.10671261955222e-08
"551","EGFR","TUBB2A",3.72866205605585,1.12915992486826e-08
"552","EGFR","RNF38",-1.44376486624062,1.22225809527746e-08
"553","EGFR","F2RL1",3.59752602977769,1.22588512423807e-08
"554","EGFR","CORO1C",1.85104316003731,1.22644483021468e-08
"555","EGFR","PIGN",-1.30712107685337,1.24688432131451e-08
"556","EGFR","SNX1",-0.926952801844203,1.27441773010161e-08
"557","EGFR","MAF1",-1.67299884336187,1.2928151041705e-08
"558","EGFR","NCK1",-1.12292098439196,1.33243639387839e-08
"559","EGFR","PUS10",-1.98218530552305,1.33665070988299e-08
"560","EGFR","MTUS1",-1.93653538139679,1.34473210326596e-08
"561","EGFR","WDR48",-1.14210973188794,1.35021460908305e-08
"562","EGFR","GJB3",1.30850189441313,1.42869475560767e-08
"563","EGFR","ST3GAL1",2.18978217747148,1.45517063799059e-08
"564","EGFR","LAMTOR3",-1.38747379349488,1.54729736702008e-08
"565","EGFR","SNX2",-1.18031608966079,1.55701269097634e-08
"566","EGFR","SPOP",-1.25687255617529,1.58951751858707e-08
"567","EGFR","TMEM139",-3.10396736697226,1.61128718078515e-08
"568","EGFR","MIA2",-1.0946453679606,1.61571036069499e-08
"569","EGFR","ZNF593",1.86396997899546,1.61843425665624e-08
"570","EGFR","STMN3",1.26388953275714,1.63839739177505e-08
"571","EGFR","ACTB",2.10611306153199,1.72025017586875e-08
"572","EGFR","NAB2",1.75469001609759,1.72321506748217e-08
"573","EGFR","CCDC27",0.931980715506223,1.73643647276844e-08
"574","EGFR","RNF20",-2.24424498773575,1.75576373701845e-08
"575","EGFR","PALS1",-1.55990447230817,1.76176580507525e-08
"576","EGFR","KIF13A",-1.31505683216066,1.78351983146368e-08
"577","EGFR","AKAP9",-1.29226740569268,1.81746654288842e-08
"578","EGFR","LYRM9",-1.31380253617271,1.82083315991062e-08
"579","EGFR","CACNG8",0.816285322935798,1.85448682297286e-08
"580","EGFR","OSCP1",-1.99210819670351,1.87613382703722e-08
"581","EGFR","PRMT2",-0.938770189382623,2.01619899925058e-08
"582","EGFR","ZNF436",-2.68487239603053,2.06275882754e-08
"583","EGFR","RRP1",1.06710454034679,2.09872456951506e-08
"584","EGFR","PEX11A",-1.47003446224743,2.14135796571257e-08
"585","EGFR","TMEM254",-1.15386398832463,2.15095666943756e-08
"586","EGFR","SOAT2",0.773723037990798,2.24475249481137e-08
"587","EGFR","SAP18",-1.08738272279126,2.24817366954731e-08
"588","EGFR","MID1",-1.72747377069072,2.28018220586365e-08
"589","EGFR","FUT9",-0.710878367922919,2.30750819802369e-08
"590","EGFR","TMEM219",-1.65653493369297,2.31180892181543e-08
"591","EGFR","SMTN",1.86252006370019,2.31997872765768e-08
"592","EGFR","RWDD2A",-1.32421589219024,2.34430616669412e-08
"593","EGFR","DDX21",3.43778987572084,2.40988708710769e-08
"594","EGFR","NAA15",2.10026221634037,2.413447019676e-08
"595","EGFR","KLF10",3.97733235898111,2.45544060034383e-08
"596","EGFR","ZNF345",-1.08083384932497,2.47371432695839e-08
"597","EGFR","GSTA4",-2.01525925960713,2.60094923368671e-08
"598","EGFR","EIF4E",1.38457799318149,2.60227942240426e-08
"599","EGFR","CATSPERB",-0.846782550822027,2.65961521162601e-08
"600","EGFR","SAT2",-2.55017718028993,2.65981984580845e-08
"601","Estrogen","GREB1",17.2401728397,8.58355149715e-57
"602","Estrogen","TFF1",14.4302547293,4.18000223188e-51
"603","Estrogen","RET",10.7180267789,3.10978808614e-50
"604","Estrogen","HEY2",11.4823694969,3.12912206831e-44
"605","Estrogen","RAPGEFL1",10.544895916,5.19709285254e-43
"606","Estrogen","PGR",8.52814244888,1.37556045779e-41
"607","Estrogen","C5AR2",4.7330543263,2.35742930389e-38
"608","Estrogen","CXCL12",12.4776735289,3.03864916538e-36
"609","Estrogen","TPD52L1",10.085513349,1.93211491255e-34
"610","Estrogen","NPY1R",10.6645059299,1.5779940805e-33
"611","Estrogen","MYB",9.4277805658,9.916281347e-32
"612","Estrogen","CALCR",5.39627356601,9.42849339797e-31
"613","Estrogen","IL17RB",11.4189859122,1.09216760513e-29
"614","Estrogen","SNX24",6.89935571746,2.99173470553e-29
"615","Estrogen","ARL3",3.95094805128,5.32114236095e-27
"616","Estrogen","TGFB3",-5.33026789517,1.64159079811e-25
"617","Estrogen","OLFM1",3.75243310871,1.04938885208e-24
"618","Estrogen","NKAIN1",4.73154567799,1.68009570673e-24
"619","Estrogen","FKBP4",8.25832988113,3.71410934214e-24
"620","Estrogen","IGFBP4",11.6514913965,5.19661359575e-24
"621","Estrogen","ERBB3",-4.88074044723,5.7145322662e-24
"622","Estrogen","CTNND2",-3.55466409986,1.48506081374e-23
"623","Estrogen","SIAH2",9.43676093773,3.43262458323e-23
"624","Estrogen","SLC22A5",7.73829566495,4.65457756154e-23
"625","Estrogen","NR5A2",5.15006194006,2.45059255032e-21
"626","Estrogen","MSMB",4.54908081939,3.01286021011e-21
"627","Estrogen","ELOVL2",8.69057624608,3.10377250497e-21
"628","Estrogen","COMT",-3.05468575187,5.25398638696e-21
"629","Estrogen","CELSR2",8.66914415272,2.37067496411e-20
"630","Estrogen","EPS15L1",3.14164436919,2.68138031219e-20
"631","Estrogen","GLA",8.44185876447,1.75792223968e-19
"632","Estrogen","DSCAM",4.14288012519,2.86926900665e-19
"633","Estrogen","ABCC5",-4.8549878295,5.53615242131e-19
"634","Estrogen","PRSS23",8.75522282336,6.99236983658e-19
"635","Estrogen","RLN2",6.71852324093,5.21492137302e-18
"636","Estrogen","SLC25A24",3.66548160476,5.60366752264e-18
"637","Estrogen","DEPTOR",7.46377846634,2.96512717905e-17
"638","Estrogen","NRIP1",10.0200104925,3.45358629735e-17
"639","Estrogen","PCP4",6.36520077341,4.77611267081e-17
"640","Estrogen","ARMCX6",3.3639024049,1.04348102963e-16
"641","Estrogen","MISP",-4.33416825574,1.28611900263e-16
"642","Estrogen","CA12",8.41357762757,1.57968970019e-16
"643","Estrogen","EPB41L5",-3.43451140317,1.87369727602e-16
"644","Estrogen","MYO1B",-5.4741888205,1.92643419346e-16
"645","Estrogen","SH3BP4",-4.87774227508,2.20835476153e-16
"646","Estrogen","RNF43",-5.41598767784,4.14406318087e-16
"647","Estrogen","TASOR2",4.93576703606,4.34948491305e-16
"648","Estrogen","DDX10",4.62695785919,5.02998170837e-16
"649","Estrogen","MED13L",3.83741058189,5.96031370772e-16
"650","Estrogen","UPK2",-3.38692225002,7.39626171669e-16
"651","Estrogen","ADORA1",5.02379225883,1.12412234005e-15
"652","Estrogen","KCNJ3",-2.98207081773,2.17439663587e-15
"653","Estrogen","ASB13",6.99394259362,2.86473791082e-15
"654","Estrogen","PLPP2",-4.47476054597,3.52198650708e-15
"655","Estrogen","CEP43",2.46840962977,3.59125906526e-15
"656","Estrogen","IL1R1",-6.86624961006,4.02725294703e-15
"657","Estrogen","XBP1",5.71530844515,4.05429589158e-15
"658","Estrogen","CAP2",5.01154709433,6.8990491452e-15
"659","Estrogen","RHBDF1",-3.65846843274,1.02582513899e-14
"660","Estrogen","ZNF552",2.88661715189,2.13655662872e-14
"661","Estrogen","CAB39L",-4.12631179667,2.20829958603e-14
"662","Estrogen","RAB27B",-5.88914566171,2.71136359293e-14
"663","Estrogen","PLAC1",5.06711601484,3.0930239986e-14
"664","Estrogen","RAB9A",-6.00777315701,1.0146319156e-13
"665","Estrogen","HDAC7",-2.03748800346,1.46710319613e-13
"666","Estrogen","ZDHHC7",-4.83093256313,3.30017248966e-13
"667","Estrogen","SIDT1",-4.23204663804,4.44840495554e-13
"668","Estrogen","RARA",3.02158025348,5.51305122139e-13
"669","Estrogen","FAM102A",5.76083870514,5.78498378031e-13
"670","Estrogen","WWC1",5.58743801371,7.03425490945e-13
"671","Estrogen","ELF5",-3.21644433313,1.23195355134e-12
"672","Estrogen","CTR9",4.82318209378,1.49183131527e-12
"673","Estrogen","KIAA0513",-3.62315496931,1.49248829721e-12
"674","Estrogen","SEC14L2",5.23907790111,1.52379457389e-12
"675","Estrogen","MYH14",-2.13654612134,2.2263632288e-12
"676","Estrogen","MPPED2",3.91502173549,2.26574880528e-12
"677","Estrogen","RBBP8",6.83400284824,2.53895833625e-12
"678","Estrogen","TLE1",-4.10217257102,2.62968217169e-12
"679","Estrogen","TMEM135",-3.50320154881,2.71858838511e-12
"680","Estrogen","FRK",4.90037712333,3.95708205798e-12
"681","Estrogen","ADCY9",3.2478819979,4.04527404205e-12
"682","Estrogen","EGR3",16.0776973153,4.54957828931e-12
"683","Estrogen","TIAM1",4.47348368321,4.8767003644e-12
"684","Estrogen","CASP9",-2.43538830188,4.89149953491e-12
"685","Estrogen","CLDN9",-2.08481449153,7.58757155065e-12
"686","Estrogen","WFS1",4.21639521035,8.66460386619e-12
"687","Estrogen","SLC7A5",11.2240689529,8.83147124908e-12
"688","Estrogen","PPIF",10.130802152,9.094633196e-12
"689","Estrogen","CLDN4",-3.82821711919,9.18977748796e-12
"690","Estrogen","GATA3",-6.00468746718,9.25937056217e-12
"691","Estrogen","RCL1",4.21924727177,1.08705389755e-11
"692","Estrogen","PIK3R3",-5.49749606658,1.11685909746e-11
"693","Estrogen","SLC9A1",-2.59442657319,1.15742055897e-11
"694","Estrogen","SDK2",1.87704625885,1.18897388262e-11
"695","Estrogen","TACC1",-3.37486737164,1.83332560001e-11
"696","Estrogen","ATP2A3",-2.88202583781,1.85032173303e-11
"697","Estrogen","ESR1",-1.30445244618,2.09589089475e-11
"698","Estrogen","KCNK5",4.65682787894,2.13824664248e-11
"699","Estrogen","SGCG",-4.18181325248,2.2788911538e-11
"700","Estrogen","STC2",10.2860517134,2.29909435434e-11
"701","Estrogen","FCMR",4.12434983443,3.00307425011e-11
"702","Estrogen","BMP7",-2.76775520299,3.17383482874e-11
"703","Estrogen","PPT1",-4.29143514782,5.07729860923e-11
"704","Estrogen","TFAP2C",5.42741053529,6.01689060182e-11
"705","Estrogen","ZNF467",-2.65480344294,6.77309172027e-11
"706","Estrogen","ADCY1",2.35351089474,6.86536252402e-11
"707","Estrogen","RND3",-9.60749018622,9.0474756103e-11
"708","Estrogen","SH2D4A",-3.00543152877,9.81835371032e-11
"709","Estrogen","SLC39A6",3.82522311767,1.03043346701e-10
"710","Estrogen","BCAM",-2.56892069325,1.04750568331e-10
"711","Estrogen","FOXC1",5.40388768455,1.06034967614e-10
"712","Estrogen","MYC",11.9784826631,1.17872745058e-10
"713","Estrogen","CHST8",2.52286369992,1.22877523818e-10
"714","Estrogen","RARG",-2.2847185081,1.54497497198e-10
"715","Estrogen","OGFOD1",3.54706193385,1.70454119392e-10
"716","Estrogen","SSH3",-2.63925198038,1.93252829272e-10
"717","Estrogen","DGKZ",3.2972263815,2.014483738e-10
"718","Estrogen","NCOA3",-3.74754339803,2.28510309713e-10
"719","Estrogen","PACSIN2",-3.18521739302,3.26233092155e-10
"720","Estrogen","ECH1",-4.09148665722,3.27505998283e-10
"721","Estrogen","CBX6",-4.21865557955,3.32187939668e-10
"722","Estrogen","SCUBE2",3.1519307327,3.85613667458e-10
"723","Estrogen","VPS37C",-1.76404608328,4.04653858803e-10
"724","Estrogen","ATP2C2",-2.14158225785,4.71513884039e-10
"725","Estrogen","E2F6",4.19945612868,4.74261365119e-10
"726","Estrogen","SOX3",1.73586710219,5.32912228206e-10
"727","Estrogen","EPHB4",-2.42993681219,5.73829440587e-10
"728","Estrogen","BIK",-6.09669626522,6.2035750208e-10
"729","Estrogen","LITAF",-3.79721073107,6.77382048778e-10
"730","Estrogen","SHANK2",-1.96500595217,6.95591675491e-10
"731","Estrogen","FBP1",-4.86455871398,7.70052102969e-10
"732","Estrogen","GALNT6",-3.34117186793,7.9035995878e-10
"733","Estrogen","FAM110B",-3.45832554401,8.57190712368e-10
"734","Estrogen","SLC26A2",8.19606580002,8.76563230417e-10
"735","Estrogen","FUT9",-1.82761386163,8.78831039876e-10
"736","Estrogen","TCAF1",-3.17510494473,8.83113564714e-10
"737","Estrogen","CUEDC1",2.96578621854,1.02985102168e-09
"738","Estrogen","REEP5",-3.31926977576,1.06130273785e-09
"739","Estrogen","CRKL",3.02911610754,1.67353193971e-09
"740","Estrogen","RAI14",5.64660602279,1.75575702633e-09
"741","Estrogen","PIK3R2",-2.09308582853,1.76990842886e-09
"742","Estrogen","HSPA13",4.97435150592,1.81680609265e-09
"743","Estrogen","FAM53B",-2.20147319952,1.84492625992e-09
"744","Estrogen","RPRM",-2.55277775878,2.08047909585e-09
"745","Estrogen","NRBP1",-2.86333360806,2.40654575834e-09
"746","Estrogen","CCNG2",-7.9951845825,2.6160895198e-09
"747","Estrogen","AMFR",3.01743131812,2.74099034705e-09
"748","Estrogen","FOXA1",-4.37103219335,2.90479373427e-09
"749","Estrogen","AKAP1",3.62370393678,3.68388109751e-09
"750","Estrogen","HEXA",-2.07558915302,3.95967252072e-09
"751","Estrogen","GALNT10",-3.29847171517,4.07031082194e-09
"752","Estrogen","WNT4",4.22383313145,4.42830728487e-09
"753","Estrogen","RWDD2A",-3.07626283081,5.36743331658e-09
"754","Estrogen","THOC5",2.01204140631,7.13167481117e-09
"755","Estrogen","CEP135",3.14584280774,9.3182882154e-09
"756","Estrogen","TIPARP",9.54050519983,9.96754515736e-09
"757","Estrogen","TOM1L2",-2.11489459906,1.15320080631e-08
"758","Estrogen","ZNF669",2.12967524705,1.34293798701e-08
"759","Estrogen","PRSS8",-3.96794767542,1.35739193762e-08
"760","Estrogen","CYP26B1",3.33203377899,1.44398849241e-08
"761","Estrogen","MAMLD1",4.88914542197,1.55585228177e-08
"762","Estrogen","BLNK",-5.7116501005,1.65725773536e-08
"763","Estrogen","CAPN9",-1.50105691226,1.98304691656e-08
"764","Estrogen","ITPK1",2.15508424608,2.05416316694e-08
"765","Estrogen","LRIG1",4.9087578824,2.0849730036e-08
"766","Estrogen","L1CAM",-3.4257197637,2.40220521758e-08
"767","Estrogen","CHPT1",3.56820189991,2.52183980705e-08
"768","Estrogen","DNAJC22",-2.84873617848,2.56056870599e-08
"769","Estrogen","RAP1A",2.18929617314,2.59456824813e-08
"770","Estrogen","ATP6V0A4",-3.62826910057,2.73695136387e-08
"771","Estrogen","PTMS",-2.93002992017,2.83364300883e-08
"772","Estrogen","TMEM30A",-3.08846205643,2.88051222299e-08
"773","Estrogen","SPINT1",-3.59484932218,3.08985669422e-08
"774","Estrogen","SYTL2",-4.91042993857,3.37023302337e-08
