"","source","target","mor"
"8916","Egr1","Rbp1",1
"8917","Rarb","Rbp1",1
"8918","Rarb","Cyp26a1",1
"8919","Myb","Ctsg",1
"8920","Spi1","Ctsg",1
"8921","Ar","Abcc4",1
"8922","Ar","Dhcr24",1
"8923","Ar","Gucy1a1",1
"8924","Hif1a","Sox9",1
"8925","Myb","Sp3",1
"8926","Usf1","Sp3",1
"8927","Gata6","Dab2",1
"8928","Tbp","Eif4e",1
"8929","Gata1","Kit",-1
"8930","Mafk","Hist2h2aa1",1
"8931","Cebpb","Atf4",1
"8932","Atf4","Cebpb",1
"8933","Isl1","Gal",1
"8934","Runx3","Ccr7",-1
"8935","Nkx2-1","Chrna2",1
"8936","Nkx2-1","Chrna7",1
"8937","Arid1b","Il2ra",1
"8938","Runx3","Itgae",1
"8939","Nr3c1","G6pc1",1
"8940","Nr1h4","Vipr1",1
"8941","Mafb","Nuak1",1
"8942","Atf1","Txn",1
"8943","Nfatc1","Oscar",1
"8944","Ar","Krt8",1
"8945","Ar","Nf2",1
"8946","Gzf1","Hoxa10",-1
"8947","Mef2a","Tnnt2",1
"8948","Fos","Pcyt2",1
"8949","Tp53","Mapk3",1
"8950","Hnf4a","Prkaa2",1
"8951","Hnf4a","Apoa5",1
"8952","Mbd2","Brca1",1
"8953","Sp1","Tnfsf11",-1
"8954","Sp3","Tnfsf11",-1
"8955","Cebpb","Klf5",1
"8956","Klf5","Pparg",1
"8957","Egr2","Cebpb",1
"8958","Cebpb","Egr2",-1
"8959","Zfp362","Mmp10",1
"8960","Sp1","Klf6",1
"8961","Esr1","Socs3",1
"8962","Sox4","Gcg",1
"8963","Srebf1","Ins2",1
"8964","Mybl1","Nlk",1
"8965","Gtf2i","Ccnd2",1
"8966","Gtf2i","Ccnd3",1
"8967","Gtf2i","E2f2",1
"8968","Smad3","Ccnd2",1
"8969","Smad3","Ccnd3",1
"8970","Smad3","E2f2",1
"8971","Gsc","Gtf2i",1
"8972","Gtf2i","Gsc",1
"8973","Gtf2i","Tgfb1",1
"8974","Smad2","Gsc",1
"8975","Esr1","Prkn",1
"8976","Esr1","Ube2d2",1
"8977","Crem","Pth",1
"8978","Cebpb","Ptger4",1
"8979","Cebpg","Ptger4",1
"8980","Ppard","Ptger4",1
"8981","Vdr","Cdh1",1
"8982","Stat3","Tert",1
"8983","Usf2","Kras",1
"8984","Tp53","Ckap2",1
"8985","Pou2f1","Gata2",1
"8986","Hnf4a","Dkk4",1
"8987","Myod1","Dkk4",1
"8988","Pou2f1","Sfrp2",1
"8989","Pou2f2","Sfrp2",1
"8990","Pou2f1","Sox2",1
"8991","Sox9","Sox2",1
"8992","Egr1","Atf3",1
"8993","Atf3","Egr1",1
"8994","Ar","Kdm1a",1
"8995","Spi1","Tnfrsf11a",1
"8996","Cebpg","Vip",1
"8997","Ppara","G0s2",1
"8998","Jun","Ibsp",-1
"8999","Esr1","Insr",1
"9000","Esr1","Wt1",1
"9001","Wt1","Esr1",1
"9002","Pitx1","Pitx1",1
"9003","Foxa1","Tff1",1
"9004","Creb1","Ar",1
"9005","Tbp","Taf4b",1
"9006","Egr3","Gabra4",1
"9007","Egr3","Igbp1",1
"9008","Esr1","Nr5a2",1
"9009","Nr5a2","Esr1",1
"9010","Ahrr","Myc",1
"9011","Atf3","Clip1",1
"9012","Spi1","Pip",1
"9013","Irf4","Tlr4",1
"9014","Tp53","Txn",1
"9015","Bcl3","Lck",1
"9016","Yy1","Pcna",1
"9017","Hif1a","Met",1
"9018","Foxo1","Foxo3",1
"9019","Foxo3","Foxo1",1
"9020","Foxo1","Angpt2",1
"9021","Foxo3","Angpt2",1
"9022","Foxo1","Nos3",-1
"9023","Foxo3","Nos3",-1
"9024","Klf2","Dlk1",1
"9025","Smad9","Msx1",1
"9026","Klf5","Rara",1
"9027","Klf9","Myh10",1
"9028","Klf5","Nos2",1
"9029","Klf5","Vegfa",1
"9030","Klf5","Ccnd1",1
"9031","Ets1","Casp1",1
"9032","Tp63","Casp1",1
"9033","Mnt","Ccnd2",1
"9034","Vdr","Ccnd3",1
"9035","Gata1","Timp1",1
"9036","Tp53","Stat3",-1
"9037","Stat3","Tp53",-1
"9038","Foxo1","Prkg1",1
"9039","Cebpb","Dlst",1
"9040","Pax1","Eya1",1
"9041","Sp3","Atp2a3",1
"9042","Sp3","Star",1
"9043","Nr1i3","Pkd1",1
"9044","Gata3","Prkaca",1
"9045","Nr5a2","Prkaca",1
"9046","Smad7","Mstn",-1
"9047","Rxra","Srebf1",1
"9048","Tp53","Eif4e",-1
"9049","Pitx2","Cd81",1
"9050","Pitx2","Cd82",1
"9051","Pitx2","Cd9",1
"9052","Zbtb38","Calca",1
"9053","Zbtb38","Hp",1
"9054","Egr3","Gadd45b",1
"9055","Snai1","Gadd45b",1
"9056","Pax6","Olfm3",1
"9057","Tp53","Cdh3",1
"9058","Nrf1","Snurf",1
"9059","Nrf1","Snrpn",1
"9060","Sp1","Snurf",1
"9061","Sp1","Snrpn",1
"9062","Klf2","Il2",1
"9063","Pou2f1","Crp",-1
"9064","Atf5","Hnrnpd",1
"9065","Atf5","Hnrnph1",1
"9066","Id2","Hnrnph1",1
"9067","Foxm1","Cdh1",1
"9068","Runx1","Cdh1",1
"9069","Sp1","Cdh1",1
"9070","Prox1","Sox2",1
"9071","Sox2","Six3",1
"9072","Six3","Sox2",1
"9073","Sox2","Pax6",1
"9074","Pax6","Sox2",1
"9075","Tfap2a","Sox2",1
"9076","Msx2","Sox2",-1
"9077","Hes1","Mapk1",1
"9078","Foxh1","Inhba",1
"9079","Sp3","Fkbp1b",1
"9080","Sp3","Fkbp1a",1
"9081","Fos","Pin1",1
"9082","Foxo1","Bcl2l11",1
"9083","Nr3c1","Slc10a1",1
"9084","Jun","Cyp51a1",1
"9085","Sp3","Acsbg1",1
"9086","Stat5b","Cish",1
"9087","Id2","Col1a2",-1
"9088","Id3","Col1a2",-1
"9089","Pparg","Cd5l",-1
"9090","Tlx2","Ret",1
"9091","Atf2","Pabpc4",1
"9092","Sp1","Ngf",1
"9093","Sp1","Sphk1",1
"9094","Tp73","Casp1",1
"9095","Tp73","Ifng",1
"9096","Dnmt1","Cd44",1
"9097","Runx3","Cdkn1a",1
"9098","Tp73","Tat",1
"9099","Dnmt1","Pdgfb",1
"9100","Hif1a","Pdgfb",1
"9101","Irf5","Pdlim7",-1
"9102","Ar","Mak",1
"9103","Esr1","Siah2",1
"9104","Ncoa2","Tgfb1i1",1
"9105","Yy1","Fas",-1
"9106","Esr1","Ppara",-1
"9107","Hand2","Tspoap1",1
"9108","Sox6","Ins2",-1
"9109","Tfcp2","Nos2",1
"9110","Ets1","Ets1",1
"9111","Irf1","Gabra6",1
"9112","Irf1","Igbp1",1
"9113","Creb1","Gch1",1
"9114","Atf2","Gch1",1
"9115","Jun","Gch1",1
"9116","Sp3","Pou5f1",1
"9117","Smad1","Wnt3a",1
"9118","Sp3","Apc",1
"9119","Hey2","Dym",1
"9120","Hey2","Myocd",1
"9121","Pou4f2","Jup",1
"9122","Pou4f2","Cdh1",1
"9123","Pou4f1","Jup",1
"9124","Foxo4","Ins2",1
"9125","Hif1a","Cad",1
"9126","Stat5b","Ccnd1",1
"9127","Zic2","Camk2a",1
"9128","Hif1a","Egln1",1
"9129","Elk3","Pcyt1a",1
"9130","Smad9","Foxe3",1
"9131","Zeb2","Foxe3",1
"9132","Myb","Bcl2l11",1
"9133","Runx3","Itga4",1
"9134","Ddit3","Asns",-1
"9135","Atf5","Asns",1
"9136","Sp6","Sp6",1
"9137","Wt1","Bak1",1
"9138","Rara","Casp9",1
"9139","Gcm1","Crebbp",1
"9140","Gcm1","Gcm1",1
"9141","Nr6a1","Fgf4",1
"9142","Klf2","Map2k5",1
"9143","Runx2","Mmp9",1
"9144","Rfxank","Ankra2",1
"9145","Znf260","Adra1d",1
"9146","Znf260","Nppa",1
"9147","Nr0b2","Scarb1",1
"9148","Nr1h4","Scarb1",1
"9149","Smarca5","Bmp4",1
"9150","Klf4","Serpine1",-1
"9151","Kmt2a","Cdkn1b",1
"9152","Tp53","Mst1",1
"9153","Yy1","Npm1",-1
"9154","Rarb","Egfr",1
"9155","Creb1","Pbk",1
"9156","Esr1","Ltbp1",1
"9157","Irf4","Tnfsf10",-1
"9158","Jdp2","Plxnb2",1
"9159","Myc","Plxnb2",1
"9160","Pou2f1","Olr1",1
"9161","Nfat5","Dhx9",1
"9162","Elf1","Nos2",1
"9163","Tp53","Casp2",1
"9164","Lef1","Snai2",1
"9165","Smad1","Snai2",1
"9166","Pparg","Tg",-1
"9167","Sp1","Lhx3",1
"9168","Stat5a","Nf1",1
"9169","Sp1","Cend1",1
"9170","E2f1","Pnrc2",-1
"9171","Tp63","Igf1r",1
"9172","Tp73","Igf1r",1
"9173","Tp63","Insr",1
"9174","Tp73","Insr",1
"9175","Msc","Got1",1
"9176","Irf3","Litaf",1
"9177","Nr3c1","Ncoa1",1
"9178","Ncoa1","Nr3c1",1
"9179","Pou2f1","Bcl2",1
"9180","Pou2f2","Bcl2",1
"9181","Rel","Sh3bgrl",1
"9182","Jun","Hes1",-1
"9183","Hes1","Jun",1
"9184","Ar","Tgfb1",1
"9185","Pou1f1","Ogn",1
"9186","Ets1","Pdgfd",1
"9187","Sp1","Pdgfd",1
"9188","Ahr","Ereg",1
"9189","Vdr","Spp1",1
"9190","Nr1h4","Slc1a5",1
"9191","Gata5","Ctnnd1",1
"9192","Eomes","Ctnnd1",1
"9193","Tp53","Hp",1
"9194","Jun","Ptn",1
"9195","Jund","Ptn",1
"9196","Gata6","Lmcd1",1
"9197","Hey2","Nppa",1
"9198","Hey1","Gata4",-1
"9199","Hey1","Gata6",-1
"9200","Lrrfip1","Tnf",-1
"9201","Cebpa","Adh1",1
"9202","Cebpb","Adh1",1
"9203","Nkx3-1","Klk1b26",-1
"9204","Nkx3-1","Klk1b8",-1
"9205","Nkx3-1","Klk1b9",-1
"9206","Nkx3-1","Klk1b1",-1
"9207","Nkx3-1","Klk1b11",-1
"9208","Nkx3-1","Klk1b27",-1
"9209","Nkx3-1","Klk1b22",-1
"9210","Nkx3-1","Klk1b21",-1
"9211","Nkx3-1","Klk1b5",-1
"9212","Nkx3-1","Klk1b16",-1
"9213","Nkx3-1","Klk1b3",-1
"9214","Nkx3-1","Klk1b24",-1
"9215","Nkx3-1","Klk1b4",-1
"9216","Nkx3-1","Klk1",-1
"9217","Tp73","Afp",1
"9218","Sp1","Rad9a",1
"9219","Hnf1a","Pklr",1
"9220","Sox4","Sox4",1
"9221","Sox4","Mecom",1
"9222","Smad3","Tert",-1
"9223","Hlf","Abcb1a",1
"9224","Tcf3","Abcb1a",1
"9225","Pbx1","Abcb1a",1
"9226","Fli1","Nr0b1",1
"9227","Nr0b1","Fli1",1
"9228","Hoxa10","Ncf2",-1
"9229","Spi1","Itga3",1
"9230","Sp3","Itga3",1
"9231","Gata1","Gstp1",1
"9232","Gata1","Gstp2",1
"9233","Nr1h4","Fgf15",1
"9234","Nr0b2","Ppargc1a",-1
"9235","Esrrg","Ppargc1a",1
"9236","Ar","Pmepa1",1
"9237","Nkx3-1","Pml",1
"9238","Myod1","Neu1",1
"9239","Thrb","Tshb",-1
"9240","Pou1f1","Crebbp",1
"9241","Nfkb1","Cd3e",1
"9242","Nfatc2","Cd4",1
"9243","Esr1","Nfatc4",1
"9244","Nfatc4","Esr1",1
"9245","Nfatc4","Ctsd",1
"9246","Irf3","Cish",1
"9247","Irf3","Il12a",1
"9248","Irf3","Il2rb",1
"9249","Ncor2","App",1
"9250","Nr1i2","App",1
"9251","Nr1i2","Ncor2",1
"9252","Ncor2","Nr1i2",1
"9253","Myf5","Rrad",1
"9254","Myod1","Rrad",1
"9255","Mtf1","Selenow",1
"9256","Mtf1","Csrp1",1
"9257","Mtf1","Slc39a10",-1
"9258","Nr4a1","Rps6ka1",1
"9259","Cebpb","Cat",1
"9260","Nfya","Abcb1a",1
"9261","Usf1","Slc19a1",1
"9262","Esr1","Brca1",1
"9263","Brca1","Esr1",1
"9264","Jun","Brca1",1
"9265","Fos","Brca1",1
"9266","Brca1","Fos",1
"9267","Sp1","Cth",1
"9268","Tp53","Ccr6",1
"9269","Tbx10","Tp53",1
"9270","Klf6","Kat2b",1
"9271","Snai1","Cldn1",1
"9272","Snai2","Cldn1",-1
"9273","Sp1","Bmp6",1
"9274","Id2","Lipe",1
"9275","Rela","Saa2",1
"9276","Rela","Saa1",1
"9277","Stat3","Saa2",1
"9278","Stat3","Saa1",1
"9279","Vdr","Apoa1",1
"9280","Vsx2","Ces1d",1
"9281","Vsx2","Sag",1
"9282","E2f6","Stag3",-1
"9283","Thrb","Th",1
"9284","Irf7","Cd80",1
"9285","Stat6","Scgb3a1",1
"9286","Nfatc2","Ifng",1
"9287","Crem","Cd247",-1
"9288","Nr4a1","Insl3",1
"9289","Pax6","Neurog2",1
"9290","Neurog2","Pax6",-1
"9291","Pax6","Fabp7",1
"9292","Runx1","Klk1b26",1
"9293","Runx1","Klk1b8",1
"9294","Runx1","Klk1b9",1
"9295","Runx1","Klk1b1",1
"9296","Runx1","Klk1b11",1
"9297","Runx1","Klk1b27",1
"9298","Runx1","Klk1b22",1
"9299","Runx1","Klk1b21",1
"9300","Runx1","Klk1b5",1
"9301","Runx1","Klk1b16",1
"9302","Runx1","Klk1b3",1
"9303","Runx1","Klk1b24",1
"9304","Runx1","Klk1b4",1
"9305","Runx1","Klk1",1
"9306","Runx2","Klk1b26",1
"9307","Runx2","Klk1b8",1
"9308","Runx2","Klk1b9",1
"9309","Runx2","Klk1b1",1
"9310","Runx2","Klk1b11",1
"9311","Runx2","Klk1b27",1
"9312","Runx2","Klk1b22",1
"9313","Runx2","Klk1b21",1
"9314","Runx2","Klk1b5",1
"9315","Runx2","Klk1b16",1
"9316","Runx2","Klk1b3",1
"9317","Runx2","Klk1b24",1
"9318","Runx2","Klk1b4",1
"9319","Runx2","Klk1",1
"9320","Irf8","Igfbp1",1
"9321","Vdr","Relb",1
"9322","Cdx2","Furin",1
"9323","Ppara","Cdkn2a",1
"9324","Fosb","Cdk5",1
"9325","Vdr","Pthlh",1
"9326","Ybx1","Ybx3",1
"9327","Ppara","Nr1i2",1
"9328","Nfe2l2","Mgst1",1
"9329","E2f1","Bcl2l11",1
"9330","Irf4","Irf4",1
"9331","Tp53","Klf4",1
"9332","Klf4","Tp53",1
"9333","Ets2","Tnc",1
"9334","Tp63","Mgmt",1
"9335","Spi1","Elane",1
"9336","Runx1","Elane",1
"9337","Dnmt3b","Pcdh10",1
"9338","Rest","Syp",-1
"9339","Nr1h3","Abcd2",-1
"9340","Creb1","Nectin2",1
"9341","Fos","Nectin2",1
"9342","Jun","Nectin2",1
"9343","Nr1h4","Slc51b",1
"9344","Vdr","Baz1b",1
"9345","Hes1","Rest",-1
"9346","Ets1","C3ar1",1
"9347","Ncoa1","Polr2f",1
"9348","Ncoa2","Polr2f",1
"9349","Thrb","Polr2f",1
"9350","Pgr","Oxtr",1
"9351","Sp1","Oxtr",1
"9352","Ar","Sin3a",1
"9353","Nr1h3","Abcg4",1
"9354","Nr3c1","Abcg4",1
"9355","Nr3c1","Abca1",-1
"9356","Gli3","Ift88",1
"9357","Jun","Fabp6",1
"9358","Hmga1","Il10",1
"9359","Egr1","Gapdh",1
"9360","Tp63","Cdkn1c",-1
"9361","Ctbp2","Ctbp1",1
"9362","Sp1","Kiss1",1
"9363","Tfap2a","Kiss1",1
"9364","Tfap2b","Kiss1",1
"9365","Sp1","Il21r",1
"9366","Elk1","Tagln",-1
"9367","Elk1","Mylk",-1
"9368","Elk1","Myocd",-1
"9369","Nfatc3","Dnajb6",1
"9370","Nfatc3","Tnf",1
"9371","Myod1","Gabrb3",1
"9372","Tcf12","Gabrb3",1
"9373","Relb","Ccnd1",1
"9374","Relb","Myc",1
"9375","Sp3","Plaur",-1
"9376","Sp1","Tpk1",1
"9377","Esr1","Syp",1
"9378","Rest","Scg2",-1
"9379","Esr1","Gjd2",1
"9380","Esr1","Bdnf",1
"9381","Esr1","Gria2",1
"9382","Wt1","Ntrk2",1
"9383","Hnf4a","Scp2",1
"9384","Jund","Prkcq",1
"9385","Ssrp1","Prkcq",1
"9386","Tp53","Hspa4",1
"9387","Sp1","Grp",1
"9388","Phf5a","Csf1",1
"9389","Sirt1","Hic1",1
"9390","Hic1","Sirt1",-1
"9391","Pparg","Lipe",1
"9392","Sp1","Lipe",1
"9393","Creb1","Inha",1
"9394","Cebpb","Dym",1
"9395","Nr1h4","Pon1",-1
"9396","Gata6","Kras",1
"9397","Spi1","Flt3",1
"9398","Nr3c1","Tdo2",1
"9399","Smarca1","Tdo2",1
"9400","Spi1","Irf4",1
"9401","Irf4","Spi1",1
"9402","Irf4","Trim63",1
"9403","Spi1","Trim63",1
"9404","Sp1","Krt14",-1
"9405","Sp3","Krt14",1
"9406","Tbx21","Il2",-1
"9407","Dnmt1","Cdkn1a",1
"9408","Msc","Ptprc",1
"9409","Ybx1","Jak1",1
"9410","Tp53","Htt",1
"9411","Phox2b","Hand1",1
"9412","Hand1","Phox2b",1
"9413","Hand2","Hand1",1
"9414","Phox2a","Gata2",1
"9415","Phox2a","Hand1",1
"9416","Sp1","Lcp1",1
"9417","Tfap4","Lcp1",1
"9418","Esr1","Lcp1",1
"9419","Epas1","Epo",1
"9420","Ssrp1","Tnfsf11",1
"9421","Gli3","Pthlh",1
"9422","Sp1","Casp8",1
"9423","Tal1","Cbfa2t3",1
"9424","Egr1","Arc",1
"9425","Egr3","Arc",1
"9426","Grhl3","Hey1",1
"9427","Sp1","Fosl1",1
"9428","Esr1","Lmo4",1
"9429","Lmo4","Esr1",1
"9430","Lmo4","Mta1",1
"9431","Mta1","Lmo4",1
"9432","Id2","Inhba",1
"9433","Id3","Inhba",1
"9434","Sp3","Smarcc1",1
"9435","Pax3","Smarcc1",1
"9436","Ppara","Nphs1",1
"9437","Prdm1","Wnt8a",1
"9438","Stat5a","Jak3",1
"9439","Rel","Nfkbia",1
"9440","Rela","Birc3",1
"9441","Tbpl1","Edn1",1
"9442","Ppara","Ugdh",-1
"9443","Rxra","Ugdh",-1
"9444","Gata6","H2-T23",1
"9445","Nr2c2","Il2",1
"9446","Stat3","Pnp",1
"9447","Tp53","Ogg1",1
"9448","Ets1","Epor",-1
"9449","Ets1","Gata1",1
"9450","Ets1","Gata2",1
"9451","Lef1","Ctla4",1
"9452","Esr1","Etv4",1
"9453","Elk1","Prkca",1
"9454","Hnf1b","Ace2",1
"9455","Hnf1b","Dpp4",1
"9456","Creb1","Scarb1",1
"9457","Mybl2","E2f1",-1
"9458","E2f1","Mybl2",1
"9459","Atf5","Ccnd3",1
"9460","Pou2f1","Glb1",1
"9461","Creb1","Stat4",1
"9462","Pou2f1","Stat4",1
"9463","Sp1","Stat4",1
"9464","Stat4","Stat4",1
"9465","Creb1","Ccnd2",-1
"9466","Hic1","Hic1",1
"9467","Pparg","Prodh",1
"9468","Tp53","Prodh",1
"9469","Hsf1","Xaf1",-1
"9470","Klf13","Ldlr",-1
"9471","Nr3c1","Fn1",1
"9472","Junb","Src",1
"9473","Sp1","Serpinb5",1
"9474","Ar","Serpinb5",-1
"9475","Ncoa3","Irf8",1
"9476","Irf8","Ncoa3",1
"9477","Irf8","Tat",1
"9478","Ncoa3","Tat",1
"9479","Srebf1","Cyp17a1",1
"9480","Stat5b","Lep",1
"9481","Stat3","Ins2",1
"9482","Kcnip3","Slc8a3",-1
"9483","Tlx2","Slc8a3",1
"9484","Hnf4a","Cdx4",1
"9485","Erg","Hmox1",1
"9486","Fli1","Hmox1",1
"9487","Vdr","Ngf",1
"9488","Esrrg","Nr0b1",1
"9489","Nr0b1","Esrrg",-1
"9490","Hoxd13","Epha7",1
"9491","Hoxa13","Epha7",1
"9492","Runx1","Polr2f",1
"9493","Runx1","Skp1",1
"9494","Srf","Serpine1",-1
"9495","Foxm1","Cdkn1a",1
"9496","Foxm1","Cdkn2a",-1
"9497","Foxg1","Tle1",1
"9498","Foxg1","Tle6",1
"9499","Gtf2i","Ccnd1",1
"9500","Myf5","Fastk",1
"9501","Ssrp1","Fastk",1
"9502","Ssrp1","Myh14",1
"9503","Myc","Clic4",1
"9504","Nkx3-1","Clic4",1
"9505","Myc","Bcl2",1
"9506","Myc","Bcl2l1",-1
"9507","Ar","Ptgs2",-1
"9508","Klf6","Samhd1",1
"9509","Klf6","Irf9",1
"9510","Mef2a","Slc6a6",1
"9511","Myod1","Slc6a6",1
"9512","Smad2","Col1a2",1
"9513","Myc","Ldha",1
"9514","Spi1","Alox15",1
"9515","Vdr","Pou1f1",1
"9516","Pou1f1","Vdr",1
"9517","Pou1f1","Xpr1",1
"9518","Dnmt3a","Smarca4",1
"9519","Id2","Tnfsf11",1
"9520","Id2","Oscar",1
"9521","Tp53","Rad51",1
"9522","Hnf4a","Gcg",1
"9523","Tp63","Krt14",1
"9524","E2f1","Mcm8",1
"9525","Nfkb1","Ccl12",1
"9526","Ebf2","Tnfrsf11b",1
"9527","Hnf4a","Tnfrsf11b",1
"9528","Lef1","Tnfrsf11b",1
"9529","Dbp","Esr1",1
"9530","Nr0b2","Timp2",1
"9531","Dlx4","Ctbp1",1
"9532","Ctcf","Tert",-1
"9533","Rora","Ros1",1
"9534","Jun","Tgfb1",1
"9535","Gli1","Dkk2",1
"9536","Gli1","Dkk3",1
"9537","Gli1","Dkk4",1
"9538","Gli1","Frzb",1
"9539","Gli1","Sfrp1",1
"9540","Hoxd3","Gabrb3",1
"9541","Dnmt1","Mcat",1
"9542","Smad4","Hamp",1
"9543","Rest","Nrp1",-1
"9544","Tbp","Gtf2f1",1
"9545","Tbp","Gtf2f2",1
"9546","Tbp","Hspa4",1
"9547","E2f1","Skp2",1
"9548","Spi1","Cdkn2a",1
"9549","Tp63","Tp63",1
"9550","Foxa1","Brca1",1
"9551","Foxa1","Cdkn1b",1
"9552","Ctcf","Dlk1",1
"9553","Cebpb","Col1a2",1
"9554","Kat7","App",1
"9555","Kat5","Lepr",1
"9556","Meox2","Rnf10",1
"9557","Srebf2","Acot7",1
"9558","Hsf2","Clu",1
"9559","Jun","Bdnf",1
"9560","Pparg","Mapk1",1
"9561","Runx1","Ada",1
"9562","Nfe2l2","Vcam1",-1
"9563","Nfe2l2","Ccl12",-1
"9564","Nfe2l2","Il1b",1
"9565","Nfe2l2","Mapk14",1
"9566","Hmga1","Bax",1
"9567","Hmga1","Cdkn1a",1
"9568","Rbpj","Lfng",1
"9569","Tp63","Wnt4",1
"9570","Tp73","Wnt4",1
"9571","Tp53","Wnt4",1
"9572","Maf","Ccn2",1
"9573","Sp1","Tarbp2",1
"9574","Tfap2a","Tarbp2",1
"9575","Tfap4","Tarbp2",1
"9576","Ar","Carm1",1
"9577","Hnf4a","Carm1",1
"9578","Hnf4a","Crebbp",1
"9579","Egr1","Mip",1
"9580","Egr1","Tfg",1
"9581","Nr4a1","Ppm1d",1
"9582","Esr1","Ppm1d",1
"9583","Ncoa1","Ppm1d",1
"9584","Cebpb","Spi1",1
"9585","Pou2f1","Spi1",1
"9586","Prdm2","Myc",-1
"9587","Ar","Park7",1
"9588","Ar","Th",1
"9589","Ctbp2","Cdh1",-1
"9590","Nr1h4","Slc51a",1
"9591","Nr5a2","Slc51a",1
"9592","Nr5a2","Slc51b",1
"9593","Nr0b2","Slc51a",-1
"9594","Nr0b2","Slc51b",-1
"9595","Srebf1","Hdc",-1
"9596","Yy1","Hdc",-1
"9597","Spdef","Csf1r",1
"9598","Spdef","Erbb2",1
"9599","Spdef","Spdef",1
"9600","Snai1","Gsk3b",1
"9601","Nr1h4","Edn1",-1
"9602","Tp53","Ddb1",1
"9603","Tp53","Cpd",1
"9604","Myf6","Scn8a",1
"9605","Dnmt1","Pdcd5",1
"9606","Myog","Musk",1
"9607","Hr","Musk",1
"9608","Egr1","Alox5",1
"9609","Sp1","Alox5",1
"9610","Myc","Mapk14",1
"9611","Spi1","Ctss",1
"9612","Myb","Psmd4",1
"9613","Pax2","Wnt4",1
"9614","Nr1h3","Scd1",1
"9615","Srebf1","Scd1",1
"9616","Mitf","Pias3",1
"9617","Runx1","Ier3",1
"9618","Runx1","Tpo",1
"9619","Tal1","Ccnd1",1
"9620","Dnmt3a","Ascl1",1
"9621","Dnmt3a","Ehmt2",1
"9622","Dnmt3b","Ascl1",1
"9623","Dnmt3b","Ehmt2",1
"9624","Dnmt3b","Suv39h1",1
"9625","Ascl1","Ezh2",1
"9626","Ezh2","Ascl1",1
"9627","Egr2","Igf1",1
"9628","Runx3","Bcl2l11",1
"9629","Jun","Col24a1",1
"9630","Jun","Il5",1
"9631","Ncor2","Ar",1
"9632","Ar","Smarca1",1
"9633","Creb1","Abca1",1
"9634","Sp1","Abcc6",1
"9635","Myc","Large1",1
"9636","Ar","Adm",1
"9637","Usf1","Acacb",1
"9638","Pax3","Reck",1
"9639","Hoxa5","Kdr",1
"9640","Creb1","Ifna11",1
"9641","Creb1","Ifna13",1
"9642","Creb1","Ifna12",1
"9643","Creb1","Ifna9",1
"9644","Creb1","Ifna1",1
"9645","Irf7","Ifna11",1
"9646","Irf7","Ifna13",1
"9647","Irf7","Ifna12",1
"9648","Irf7","Ifna9",1
"9649","Irf7","Ifna1",1
"9650","Pgr","Slpi",1
"9651","Klf9","Slpi",1
"9652","Znf148","Iapp",1
"9653","Srebf2","Casp2",1
"9654","Hnf4a","F13b",1
"9655","Myc","Gabra6",1
"9656","Zbtb17","Gabra6",1
"9657","Ahr","Nrip1",1
"9658","Zeb2","Mmp2",1
"9659","Egr1","Cd40lg",1
"9660","Egr3","Cd40lg",1
"9661","Id3","Id3",1
"9662","Id3","Thbs1",1
"9663","Tlx3","Fbn1",1
"9664","Tlx3","Insr",1
"9665","Tlx3","Map2k5",1
"9666","Tlx3","Tnfaip8",1
"9667","Sp1","Epas1",1
"9668","Sp3","Epas1",1
"9669","Usf1","Hp",1
"9670","Rela","Upp1",1
"9671","Hnf4a","Apoa2",1
"9672","Nr2f2","Apoa2",1
"9673","Nr2f2","Apob",1
"9674","Nr2f6","Apoa2",1
"9675","Nr2f6","Apob",1
"9676","Nr4a1","Apoa2",1
"9677","Pitx2","Apoa2",1
"9678","Pitx2","Apob",1
"9679","E2f1","Rad51",1
"9680","Egr1","Rad51",1
"9681","Ets1","Rad51",1
"9682","Etv4","Rad51",1
"9683","Stat5a","Rad51",1
"9684","Hif1a","Ccna2",1
"9685","Hif1a","Egf",1
"9686","Hif1a","Fgf2",1
"9687","Phox2b","Tlx2",1
"9688","Tlx2","Phox2b",1
"9689","E2f1","Pole3",1
"9690","Myc","Pole3",1
"9691","Sp1","Gipr",1
"9692","Sp3","Gipr",1
"9693","Taf1","Taf7",1
"9694","Pparg","Bace1",-1
"9695","Cebpa","Gstp1",-1
"9696","Cebpa","Gstp2",-1
"9697","Srebf1","Pcsk9",1
"9698","Kat7","Igfbp7",1
"9699","Ybx3","Hspa4",1
"9700","Myb","Ca1",1
"9701","Atf2","Tgfbr2",1
"9702","Sp7","Tnf",1
"9703","Sp1","Ahr",-1
"9704","Foxa2","Reg3g",1
"9705","Tp63","Ada",1
"9706","Sox10","Ednrb",1
"9707","Tbp","Afm",1
"9708","Tbpl2","Afm",1
"9709","Tp63","Tp73",1
"9710","Tp73","Tp63",1
"9711","Smad3","Cilp",1
"9712","Irf1","Cd274",1
"9713","Sp3","Ang",-1
"9714","Sp3","Angpt2",1
"9715","Nr1h3","Npc1l1",1
"9716","Ppara","Npc1l1",1
"9717","Jun","Krt15",1
"9718","Isl1","Rilp",1
"9719","Rara","Crebbp",1
"9720","Crebbp","Rara",1
"9721","Atf2","Pten",1
"9722","Sp1","Nos2",1
"9723","Sp1","Nasp",1
